    0.249190808464832096E-01    0.114063187832870255E+00    0.596450556133282017E+00    0.556301499469070149E-01    0.105061026991487227E+01    0.396530775791195911E+01    0.484823855615032251E+01    0.252951518089759375E+01    0.100068343943039162E+01   -0.545496512204080238E+06   -0.570378062280500497E+01    1
    0.210733312241498279E-01    0.127029980207163135E+00    0.586814468854757632E+00    0.574427411371231586E-01    0.101060278203624287E+01    0.393518023860787292E+01    0.494664055978535266E+01    0.111770733227962560E+01    0.997005804897937553E+00   -0.481542924691164517E+06   -0.570711395613835482E+01    1
    0.238631114617679670E-01    0.111141702516288410E+00    0.756552712700039431E+00    0.527960068751247916E-01    0.103043360101472015E+01    0.397934655629743617E+01    0.200891095419315091E+01    0.577853991740123751E+00    0.100124783848710730E+01   -0.478597011146111006E+06   -0.571044728947168334E+01    1
    0.216632415537652626E-01    0.106160719778354090E+00    0.793959060361363322E+00    0.659375314227231973E-01    0.103260553423130408E+01    0.398217241194106641E+01    0.248266800723074166E+01    0.222112112283687280E+01    0.997128542011377350E+00   -0.465043362319730455E+06   -0.571378062280501098E+01    1
    0.203202263900105103E-01    0.101286665367575385E+00    0.691963344399956548E+00    0.675026727875513710E-01    0.109501319415501497E+01    0.395230190781384927E+01    0.266554688215017554E+01    0.909389580693092059E+00    0.100442938614353827E+01   -0.461230993494650582E+06   -0.571711395613834394E+01    1
    0.228037610042540542E-01    0.122773134153777719E+00    0.745955381507471094E+00    0.549107649436892942E-01    0.108013950175621831E+01    0.397010652690307175E+01    0.447880510781258678E+01    0.694669922823730190E+00    0.100363004668355549E+01   -0.453625860092768038E+06   -0.572044728947168135E+01    1
    0.209316972054452259E-01    0.102175103414680252E+00    0.721797221480285023E+00    0.524600942378395524E-01    0.943468200545861890E+00    0.392614286496521325E+01    0.384155707680729774E+01    0.152092607441314831E+01    0.996356849440985903E+00   -0.428071429372578044E+06   -0.572378062280502586E+01    1
    0.245417105048392065E-01    0.139216316671415624E+00    0.669790987222108058E+00    0.681039547870459505E-01    0.107692277085125521E+01    0.397528712317225041E+01    0.443467634104172070E+01    0.104459531386762700E+00    0.999900441943709861E+00   -0.424708688758382981E+06   -0.572711395613835883E+01    1
    0.214490460471162964E-01    0.118097284220722604E+00    0.605151893757066350E+00    0.411073524059098888E-01    0.103200532749938612E+01    0.393060951694206118E+01    0.253656269507164644E+01    0.291698763603306910E+01    0.100044276557791845E+01   -0.419057587484157470E+06   -0.573044728947169002E+01    1
    0.234791810342320009E-01    0.127273918127583319E+00    0.631810110504700040E+00    0.459390946799178787E-01    0.966237670975183094E+00    0.397518448399447522E+01    0.343046410282395797E+01    0.215705969524092822E+01    0.100064612199284242E+01   -0.410314282366937899E+06   -0.573378062280501766E+01    1
    0.244221978515490462E-01    0.127578175936452209E+00    0.675607564923843773E+00    0.494390262690550947E-01    0.103995196020266212E+01    0.390429872069817785E+01    0.446760527808996688E+01    0.237548717126923437E+00    0.100062652413720055E+01   -0.407011667035327177E+06   -0.573711395613834529E+01    1
    0.203833336891146646E-01    0.100157958661248853E+00    0.580405495608239619E+00    0.520578154181488284E-01    0.101045707255076689E+01    0.384522766851702702E+01    0.341825683559683213E+01    0.126889592654313499E+01    0.100277309280848859E+01   -0.406213577059962961E+06   -0.574044728947167915E+01    1
    0.210012599843106863E-01    0.134106244603830416E+00    0.617003857767746577E+00    0.518923863359392334E-01    0.916927461549352674E+00    0.397617117908674800E+01    0.358959810133926016E+01    0.142801791171981246E+00    0.100283519882413308E+01   -0.404180195948439126E+06   -0.574378062280501744E+01    1
    0.234209327047981385E-01    0.131679415751122464E+00    0.712025846586339162E+00    0.495079196878936006E-01    0.104258511406827381E+01    0.395317618856855812E+01    0.331698951805122366E+01    0.268212943724943587E+00    0.100013091242351182E+01   -0.394314249417164538E+06   -0.574711395613836196E+01    1
