    0.233540369352297529E-01    0.106425335777539667E+00    0.849051702014534393E+00    0.379573608478894070E-01    0.104873858907582962E+01    0.384221787297640827E+01    0.261892330386655381E+01    0.999363216904618046E+00   -0.347844896169520856E+06   -0.570378062280500497E+01    1
    0.203542975902427786E-01    0.146252299104642713E+00    0.842214234042657273E+00    0.557323671634173123E-01    0.984674742902697964E+00    0.396987859878703642E+01    0.466766387712777764E+01    0.999288259420669234E+00   -0.328824046845673816E+06   -0.570711395613835482E+01    1
    0.235681475052769013E-01    0.157760105965221220E+00    0.765216450760954792E+00    0.435552586884233595E-01    0.105264934440482349E+01    0.393571930290740868E+01    0.478401235887822196E+01    0.100590462158855387E+01   -0.314853741954444791E+06   -0.571044728947168334E+01    1
    0.239042267375109765E-01    0.189268408312623870E+00    0.759563499697331168E+00    0.319764436366326565E-01    0.997524452704582121E+00    0.396413759975976010E+01    0.391452047879100284E+01    0.996217316943551756E+00   -0.308042826606294315E+06   -0.571378062280501098E+01    1
    0.246884037647804901E-01    0.147111535650019526E+00    0.638110882500733112E+00    0.433931781944875278E-01    0.954358384200802434E+00    0.388609308163911038E+01    0.385114150177029568E+01    0.100018666197211203E+01   -0.283259132357431052E+06   -0.571711395613834394E+01    1
    0.248480872584060791E-01    0.114662028466138627E+00    0.582542192585647212E+00    0.506704711363830662E-01    0.103414012702970171E+01    0.368326054259288638E+01    0.438634222900444204E+01    0.100031181528052815E+01   -0.271950523801222153E+06   -0.572044728947168135E+01    1
    0.201569499291164543E-01    0.128265474613247249E+00    0.684585598213800717E+00    0.786299410617620348E-01    0.104507638506583866E+01    0.386750752265022868E+01    0.445907817970917453E+01    0.100168018961621574E+01   -0.271816748447028978E+06   -0.572378062280502586E+01    1
    0.247387446455967150E-01    0.144677747360379499E+00    0.675740282619124888E+00    0.378143347629844861E-01    0.109705994572167786E+01    0.379969902733894171E+01    0.412715094659510928E+01    0.100104552356693932E+01   -0.257956274122080125E+06   -0.572711395613835883E+01    1
    0.210855704394601606E-01    0.152002358036112867E+00    0.822765039686494060E+00    0.103280102166428300E+00    0.987390794891683576E+00    0.398000089595691264E+01    0.282227333033522010E+01    0.998127659106355369E+00   -0.250285844607655570E+06   -0.573044728947169002E+01    1
    0.223381239499548627E-01    0.121896958011279172E+00    0.611585628787839508E+00    0.124633217507545330E+00    0.108243411322814320E+01    0.382474453643659018E+01    0.482423100212920186E+01    0.999290364246657625E+00   -0.246109441645342187E+06   -0.573378062280501766E+01    1
    0.234626601201205626E-01    0.134026089525195902E+00    0.680126676957834131E+00    0.134594424812484043E+00    0.952351043217382953E+00    0.398404673922580788E+01    0.442912899746658972E+01    0.100091159109030770E+01   -0.240481390199682966E+06   -0.573711395613834529E+01    1
    0.226000326671806605E-01    0.120028984580399983E+00    0.553339093453427688E+00    0.111678654811821515E+00    0.100319471295358675E+01    0.381205649824086068E+01    0.410997122247673286E+01    0.100386715029963169E+01   -0.237716625190029707E+06   -0.574044728947167915E+01    1
    0.210034447921279670E-01    0.120071166779071092E+00    0.758354789268602003E+00    0.147978816781296568E+00    0.900627716388586408E+00    0.399428848407992465E+01    0.236364232379100558E+01    0.998113255264161059E+00   -0.228469223756407067E+06   -0.574378062280501744E+01    1
    0.235786933529678437E-01    0.112938995620971636E+00    0.689861412883964409E+00    0.739477599246051304E-01    0.928640451398069389E+00    0.374382790947721578E+01    0.453011217972738045E+01    0.100086426805148809E+01   -0.209168090806735883E+06   -0.574711395613836196E+01    1
    0.205604703133095319E-01    0.113956703003718601E+00    0.709190784046700329E+00    0.169557741889797414E+00    0.101863652094997237E+01    0.394038586882285014E+01    0.424982961916859736E+01    0.100332838676473801E+01   -0.197743411635930301E+06   -0.575044728947169581E+01    1
    0.210331043554595129E-01    0.174229855459815036E+00    0.774272015737561548E+00    0.810135982788935116E-01    0.956846353101707181E+00    0.390769880737472786E+01    0.277480664451987202E+01    0.100082655285286881E+01   -0.186897317175932461E+06   -0.575378062280501634E+01    1
    0.209030646299377641E-01    0.131523994326304655E+00    0.659566207866268961E+00    0.185173473820667150E+00    0.109557054515591057E+01    0.394664209029652024E+01    0.462146247845866398E+01    0.999949378675400791E+00   -0.183794506079796352E+06   -0.575711395613834398E+01    1
    0.215337144280860621E-01    0.180163276123335381E+00    0.581159299538327456E+00    0.492783727495653204E-01    0.100621296043114450E+01    0.380952759287811116E+01    0.219100233270331168E+01    0.998336358606365049E+00   -0.180102698124553077E+06   -0.576044728947168139E+01    1
    0.236145625269501662E-01    0.110553469202553850E+00    0.816745287672747233E+00    0.138805374106478890E+00    0.994651485559143844E+00    0.385996634450148157E+01    0.457477989158851628E+01    0.999724367327233687E+00   -0.172769331777628104E+06   -0.576378062280501613E+01    1
    0.243104224756497261E-01    0.166680612804243039E+00    0.786550862168282072E+00    0.471677643555401468E-01    0.918413464651047340E+00    0.382733090066541148E+01    0.295685832634455181E+01    0.100435131126916000E+01   -0.168532601963959722E+06   -0.576711395613835531E+01    1
    0.246797637752250720E-01    0.163870498744149773E+00    0.839363171599792901E+00    0.150552041764851041E+00    0.104228388417475393E+01    0.399615232094928396E+01    0.497865540018414166E+01    0.100099355676914348E+01   -0.168287524102545489E+06   -0.577044728947169805E+01    1
    0.212316867265554161E-01    0.163040444627018499E+00    0.745471587623516951E+00    0.504402840047624146E-01    0.106396483095703376E+01    0.376427015277951416E+01    0.400674321053337668E+01    0.100041041743524617E+01   -0.165193274784353707E+06   -0.577378062280503279E+01    1
    0.244250633442735267E-01    0.116102475746942602E+00    0.618799678830091127E+00    0.857513225892221759E-01    0.929316630195023641E+00    0.369381390046756630E+01    0.397322257829478431E+01    0.997726433394777512E+00   -0.163194368833271699E+06   -0.577711395613835421E+01    1
    0.207574993876732498E-01    0.169274034221593900E+00    0.684679010594410276E+00    0.232695550333906279E-01    0.956096741397076344E+00    0.374575921879096629E+01    0.353843086189314260E+01    0.998516776801827377E+00   -0.160419283161149739E+06   -0.578044728947167474E+01    1
    0.214920621146010363E-01    0.127308718928057230E+00    0.794303696368295120E+00    0.998628290900410026E-01    0.988775613168644485E+00    0.381785865162144589E+01    0.367829605351315259E+01    0.100525232044066803E+01   -0.153488485785048688E+06   -0.578378062280501393E+01    1
    0.242825954567552939E-01    0.107387539326172565E+00    0.760256743300671500E+00    0.535967498575390666E-01    0.104081484455156970E+01    0.360201012968952661E+01    0.459186073162098651E+01    0.100157547632276422E+01   -0.148448021474648383E+06   -0.578711395613835577E+01    1
    0.202480436895079302E-01    0.117072153716535454E+00    0.678649405934852679E+00    0.185445975473243846E+00    0.915363888978461215E+00    0.393309455329502944E+01    0.331698772991223745E+01    0.997592240664166074E+00   -0.146357157775402477E+06   -0.579044728947169407E+01    1
    0.235819012743080682E-01    0.157054202337862547E+00    0.635104377135847664E+00    0.659553687446867432E-01    0.905453653171354400E+00    0.378000303403998128E+01    0.432525296395483849E+01    0.100614815270479130E+01   -0.135583459581880277E+06   -0.579378062280503325E+01    1
    0.235646803037837561E-01    0.158056871471740329E+00    0.587955282685737934E+00    0.140558444110326530E+00    0.103508836521285685E+01    0.386993557697418789E+01    0.392278776057718304E+01    0.100272768784624233E+01   -0.133240316825511167E+06   -0.579711395613835734E+01    1
