    0.229448500710238146E-01    0.115152534409195706E+00    0.701952545777415837E+00    0.128746921231495365E+00    0.969749390275676637E+00    0.317821063617488564E+01    0.998310169011868309E+00   -0.536193105903199648E+04
    0.224384184926412662E-01    0.125560020143384687E+00    0.657389698980312853E+00    0.526634263862588506E-01    0.947822420977351809E+00    0.305143832384389491E+01    0.997088556672624082E+00   -0.536182396792117288E+04
    0.225153951067953717E-01    0.124019647767315389E+00    0.664478324161686951E+00    0.419197760731965033E-01    0.950740507083883357E+00    0.302887036590337555E+01    0.998079847235590956E+00   -0.536083314400780728E+04
    0.227111060327980750E-01    0.112729985271924626E+00    0.714427748477248992E+00    0.137005778557219515E+00    0.982648186498131682E+00    0.318918801882561631E+01    0.999323879651101366E+00   -0.536022145710902714E+04
    0.214390952535517716E-01    0.124345150512281011E+00    0.652566465332262591E+00    0.157465446604278733E-01    0.954641027862105140E+00    0.297438752601108769E+01    0.100006458759274963E+01   -0.535999072858436375E+04
    0.215143502500064025E-01    0.122790084530747662E+00    0.661956444868877392E+00    0.526896775257278405E-01    0.949949875524079723E+00    0.304977383642185718E+01    0.100157372047182536E+01   -0.535977041538312551E+04
    0.218637445413820963E-01    0.127797658505038769E+00    0.645406448343884720E+00    0.180345409585072232E-01    0.946651830109028869E+00    0.298574585213197796E+01    0.997946278431143252E+00   -0.535946417654642573E+04
    0.222894544914556160E-01    0.124964377221314801E+00    0.662138695681951384E+00    0.940166179424153786E-01    0.959837882346118221E+00    0.312805600407775275E+01    0.998182053389196189E+00   -0.535941118165216085E+04
    0.219847204628231055E-01    0.120049070495158783E+00    0.675876407786733857E+00    0.181215779810424832E-01    0.959977888513867561E+00    0.296557139883612209E+01    0.999122291265866380E+00   -0.535914202156401552E+04
    0.216153278042382629E-01    0.118794804317865973E+00    0.674614660857904780E+00    0.849242867264446144E-01    0.965695613358846017E+00    0.310665035282163871E+01    0.100308531903885667E+01   -0.535897635515983256E+04
    0.224449669139500443E-01    0.115533683863338926E+00    0.697953633937019036E+00    0.870065444112686631E-01    0.966561852215199191E+00    0.308711876646832639E+01    0.995295775491897183E+00   -0.535876228970311149E+04
    0.225881933960039999E-01    0.120413781892397057E+00    0.676905450270858355E+00    0.103096864192407128E+00    0.963104814728714786E+00    0.315550712383204823E+01    0.100450087062445070E+01   -0.535874749058431553E+04
    0.223197005431674290E-01    0.117332081937544880E+00    0.688740012932996137E+00    0.132490592131078000E+00    0.982305500414798471E+00    0.319356009673071206E+01    0.100126109955607712E+01   -0.535867340214729757E+04
    0.219950056063207555E-01    0.115352564129335408E+00    0.695179128217342068E+00    0.818331634501647670E-01    0.973097296254379351E+00    0.308416393357688401E+01    0.100050409807555329E+01   -0.535867312046864026E+04
    0.224309939349670549E-01    0.123577839578859636E+00    0.670375953088296006E+00    0.658314834843304747E-01    0.956120610354646683E+00    0.307298048326167095E+01    0.997961222290447258E+00   -0.535863509015659383E+04
    0.218563182643169256E-01    0.125296710380918136E+00    0.655884393481243388E+00    0.793482441356568452E-01    0.948951747558452796E+00    0.310875019609042047E+01    0.999334323172635375E+00   -0.535858667573922776E+04
    0.221017568424141594E-01    0.121656006460519633E+00    0.672067846908683708E+00    0.112994967792747383E+00    0.956673674943198882E+00    0.315876571132840667E+01    0.997390032745540278E+00   -0.535844701203964905E+04
    0.224268216342762977E-01    0.118551317989671029E+00    0.689053317724945269E+00    0.109335050443083628E+00    0.977165943993011932E+00    0.315627632105035483E+01    0.100202904311068308E+01   -0.535844064841534600E+04
    0.217601773396430692E-01    0.119917401334037180E+00    0.676233949792047762E+00    0.865708467995814773E-01    0.960393649278061479E+00    0.310676006729877319E+01    0.998760316088718070E+00   -0.535841355410260439E+04
    0.224163705999642221E-01    0.119740790706600542E+00    0.678354862016160243E+00    0.272818286321679787E-01    0.966746232453171372E+00    0.298429831071334473E+01    0.999411872500212017E+00   -0.535840308994814677E+04
    0.221155431009316811E-01    0.118703240079137462E+00    0.685955729538175629E+00    0.739425223556346572E-01    0.972004507376141635E+00    0.307879442932513570E+01    0.100137964349401343E+01   -0.535824431682654995E+04
    0.217944047644485564E-01    0.123326549430754120E+00    0.659055364872398686E+00    0.187403026836955831E-01    0.960089089293355347E+00    0.298265950047214146E+01    0.100207283247546330E+01   -0.535820857723472091E+04
    0.220592595244556572E-01    0.121854759851980007E+00    0.665884371119842999E+00    0.103395154048459725E+00    0.957061879465090359E+00    0.314855213967565861E+01    0.100047216234024594E+01   -0.535817588621110644E+04
    0.223401688417999116E-01    0.122881239522770053E+00    0.672716133448805431E+00    0.818254843731108517E-01    0.959576192694536201E+00    0.310533748482820959E+01    0.998896838092643069E+00   -0.535817032962594294E+04
    0.222771397527674296E-01    0.117783448953117459E+00    0.683463635921391921E+00    0.985988333985250293E-01    0.971877792313388111E+00    0.311575630310912688E+01    0.997845017424702552E+00   -0.535811494301265429E+04
    0.227818907309516143E-01    0.114230376950278864E+00    0.707090058637441343E+00    0.132109237122714857E+00    0.975005897697040602E+00    0.318247298961557323E+01    0.997790889752179666E+00   -0.535797907444528028E+04
    0.222679762716485111E-01    0.122532399444875900E+00    0.668002547317302575E+00    0.494243930370093301E-01    0.948802486247043997E+00    0.304790335230370069E+01    0.100232824548517852E+01   -0.535785171194422855E+04
    0.227990070168975004E-01    0.121113957765037167E+00    0.680939992364846369E+00    0.101697353729702775E+00    0.971080231556722628E+00    0.314818370536019421E+01    0.100276366745436896E+01   -0.535780323204088472E+04
    0.220981039612484637E-01    0.119260225968296968E+00    0.679451379910443909E+00    0.594348342535555990E-01    0.964221158964064240E+00    0.305125677813992047E+01    0.996943522610201138E+00   -0.535777983079816204E+04
    0.224648563244507458E-01    0.122191379288420193E+00    0.669823036948317907E+00    0.412283982351011810E-01    0.957348592654745367E+00    0.301939478617405044E+01    0.999344284341852296E+00   -0.535772572440146723E+04
    0.229006394106228278E-01    0.119765853956761384E+00    0.688204932554492776E+00    0.831132273498157853E-01    0.970342948492957769E+00    0.310384140106121897E+01    0.100117611318749544E+01   -0.535768485795576908E+04
    0.223111545292062133E-01    0.116781013784902271E+00    0.690075284770996333E+00    0.968689642007081742E-01    0.978151772700393551E+00    0.312080464353821618E+01    0.998725514205969112E+00   -0.535761326815188022E+04
    0.220649109644921113E-01    0.121566060600080961E+00    0.665586382877821792E+00    0.685706412193697740E-01    0.958983265499117943E+00    0.308402974550409947E+01    0.100386117987661505E+01   -0.535758098028062159E+04
    0.228711530820194346E-01    0.116126857142082457E+00    0.699536842447570861E+00    0.149474378629899873E+00    0.979565593703563442E+00    0.322899316452932394E+01    0.100223327505533377E+01   -0.535757568685312890E+04
    0.220171859956254899E-01    0.125098677501700756E+00    0.654695768503290809E+00    0.309655606988456789E-01    0.954727979990905973E+00    0.299479826580672981E+01    0.992967092201275880E+00   -0.535756970661880405E+04
    0.218531322586736042E-01    0.117431540618066280E+00    0.683627508806901374E+00    0.797776653305596606E-01    0.973912920568139384E+00    0.308740410556597000E+01    0.999695043147606599E+00   -0.535753635546731948E+04
    0.227134143619220283E-01    0.121810474989319517E+00    0.673817647218137528E+00    0.718129076404442762E-01    0.962036190883628906E+00    0.307626051226961028E+01    0.997071023069945883E+00   -0.535745103031491817E+04
    0.223281330734946791E-01    0.114265748320815222E+00    0.700532103461578015E+00    0.701783457987981141E-01    0.977360940159324398E+00    0.305084120824758198E+01    0.997013702063345275E+00   -0.535737915056343627E+04
    0.222239248702243604E-01    0.115023014536793963E+00    0.698945635638515639E+00    0.521189133788568792E-01    0.973036018946297876E+00    0.302709505229867215E+01    0.100049916609699796E+01   -0.535732845863960392E+04
    0.227514270620983901E-01    0.116202917536445502E+00    0.699266207819490226E+00    0.107121052944246745E+00    0.972230641846595689E+00    0.314295558833251487E+01    0.100276998700548314E+01   -0.535732356818675180E+04
    0.222944760478713672E-01    0.120187124910943771E+00    0.674024726479639624E+00    0.105314874227392608E+00    0.960835614947266325E+00    0.314523361122757850E+01    0.998899960967808975E+00   -0.535732351604508585E+04
    0.224046755896810668E-01    0.113338312729240331E+00    0.705911860762984955E+00    0.128221507790762024E+00    0.983431450127434714E+00    0.317246085773878672E+01    0.998461339292658234E+00   -0.535730222876368953E+04
    0.225200310099038410E-01    0.114727664512486158E+00    0.703361362128772760E+00    0.926406936030305661E-01    0.983502275734132403E+00    0.311283614588293434E+01    0.100150391930515648E+01   -0.535729669002340415E+04
    0.218707671432859588E-01    0.124228013238337362E+00    0.655967346199709533E+00    0.733391058429497672E-01    0.955824641356089133E+00    0.308268871012173484E+01    0.998117220985790810E+00   -0.535728992726397246E+04
    0.217908476185806194E-01    0.122000640462587018E+00    0.662615750492056454E+00    0.913862163914138798E-01    0.958707607810660334E+00    0.312391100031878821E+01    0.100165633264403731E+01   -0.535728798837443446E+04
    0.221500293304317218E-01    0.119891030284674793E+00    0.681424235162474856E+00    0.723403634299651654E-01    0.972526889801198169E+00    0.307821492624036708E+01    0.100088127616464551E+01   -0.535728391864761943E+04
