-9.62578	7.86342e-05
-9.62387	7.85539e-05
-9.62195	7.84738e-05
-9.62004	7.8394e-05
-9.61813	7.83144e-05
-9.61621	7.82352e-05
-9.6143	7.81562e-05
-9.61238	7.80775e-05
-9.61047	7.79991e-05
-9.60856	7.7921e-05
-9.60664	7.78432e-05
-9.60473	7.77657e-05
-9.60282	7.76884e-05
-9.6009	7.76115e-05
-9.59899	7.75349e-05
-9.59708	7.74585e-05
-9.59516	7.73825e-05
-9.59325	7.73083e-05
-9.59134	7.7233e-05
-9.58942	7.71579e-05
-9.58751	7.70832e-05
-9.58559	7.70088e-05
-9.58368	7.69347e-05
-9.58177	7.6861e-05
-9.57985	7.67875e-05
-9.57794	7.67144e-05
-9.57603	7.66417e-05
-9.57411	7.65693e-05
-9.5722	7.64972e-05
-9.57029	7.64255e-05
-9.56837	7.63541e-05
-9.56646	7.62831e-05
-9.56455	7.62124e-05
-9.56263	7.61421e-05
-9.56072	7.60721e-05
-9.5588	7.60025e-05
-9.55689	7.59333e-05
-9.55498	7.58645e-05
-9.55306	7.5796e-05
-9.55115	7.57279e-05
-9.54924	7.56602e-05
-9.54732	7.55928e-05
-9.54541	7.55259e-05
-9.5435	7.54593e-05
-9.54158	7.53931e-05
-9.53967	7.53273e-05
-9.53775	7.5262e-05
-9.53584	7.5197e-05
-9.53393	7.51324e-05
-9.53201	7.50682e-05
-9.5301	7.50045e-05
-9.52819	7.49439e-05
-9.52627	7.48811e-05
-9.52436	7.48186e-05
-9.52245	7.47566e-05
-9.52053	7.4695e-05
-9.51862	7.46338e-05
-9.51671	7.45731e-05
-9.51479	7.45128e-05
-9.51288	7.4453e-05
-9.51096	7.43936e-05
-9.50905	7.43346e-05
-9.50714	7.42761e-05
-9.50522	7.42181e-05
-9.50331	7.41605e-05
-9.5014	7.41033e-05
-9.49948	7.40467e-05
-9.49757	7.39905e-05
-9.49566	7.39348e-05
-9.49374	7.38795e-05
-9.49183	7.38248e-05
-9.48992	7.37705e-05
-9.488	7.37167e-05
-9.48609	7.36634e-05
-9.48417	7.36106e-05
-9.48226	7.35583e-05
-9.48035	7.35065e-05
-9.47843	7.34552e-05
-9.47652	7.34044e-05
-9.47461	7.33541e-05
-9.47269	7.33043e-05
-9.47078	7.32551e-05
-9.46887	7.32063e-05
-9.46695	7.31581e-05
-9.46504	7.31105e-05
