    0.203193680832974045E-01    0.111803098211737534E+00    0.552511524849486402E+00    0.440040852093987120E-01    0.109072673890421279E+01    0.342503336127811764E+01    0.100250455107726366E+01   -0.973352590767307993E+05   -0.570378062280500497E+01    1
    0.246804095914220506E-01    0.106184997976943890E+00    0.784797055451172398E+00    0.226656743312068677E-01    0.103491328256431014E+01    0.348517405435862138E+01    0.999762327871195566E+00   -0.969700289094223554E+05   -0.570711395613835482E+01    1
    0.221598044718209972E-01    0.103453389178783231E+00    0.581843387870061513E+00    0.145324016410736875E-01    0.105484809970619198E+01    0.332797942370343147E+01    0.100418673535865954E+01   -0.878015517196323344E+05   -0.571044728947168334E+01    1
    0.203968550000777002E-01    0.197983195721811778E+00    0.824879496155616176E+00    0.289125726815983142E+00    0.949337480663967503E+00    0.275446870085064477E+01    0.997072416617731272E+00   -0.817293417390366667E+05   -0.571378062280501098E+01    1
    0.204710213427616756E-01    0.110628565079487179E+00    0.678206519670890851E+00    0.472868312254798168E-01    0.922000161512138150E+00    0.349556743339872034E+01    0.100045906059652245E+01   -0.793431412278660282E+05   -0.571711395613834394E+01    1
    0.217995969861842706E-01    0.186631094043638979E+00    0.748418530078790889E+00    0.266613813965689284E+00    0.941234052013504519E+00    0.270885031893733386E+01    0.100129348920275496E+01   -0.782948077295565890E+05   -0.572044728947168135E+01    1
    0.217526666824599813E-01    0.161034838138415071E+00    0.823427205434264065E+00    0.277002495564672657E+00    0.103820827435221119E+01    0.272739894689569917E+01    0.100204069893610748E+01   -0.725483608482588606E+05   -0.572378062280502586E+01    1
    0.213114550106582173E-01    0.194320729451436386E+00    0.741063038242775640E+00    0.261255513040164755E+00    0.935016943099913456E+00    0.280846611131581092E+01    0.995698140764904371E+00   -0.696289654221356323E+05   -0.572711395613835883E+01    1
    0.225351145793303877E-01    0.137525203338770385E+00    0.611023491534925745E+00    0.521486452288555391E-01    0.108422401651090961E+01    0.349124633593530298E+01    0.100153217639973802E+01   -0.680221267998518306E+05   -0.573044728947169002E+01    1
    0.211619886451733762E-01    0.192028478322972540E+00    0.808357842946732741E+00    0.262222161306269574E+00    0.108508772340375059E+01    0.281487208346906481E+01    0.100336276312727168E+01   -0.669881407066935353E+05   -0.573378062280501766E+01    1
    0.207084239132125265E-01    0.191192022668272704E+00    0.687095233398748118E+00    0.285584979762406155E+00    0.958070048135135965E+00    0.289040488620308045E+01    0.100128646781743846E+01   -0.643197156423943670E+05   -0.573711395613834529E+01    1
    0.206204549256984448E-01    0.156292461090445756E+00    0.799931613486119852E+00    0.286371739458417263E+00    0.100535517823880927E+01    0.282947812722449177E+01    0.994802677608947028E+00   -0.633834129171672030E+05   -0.574044728947167915E+01    1
    0.241451036620109125E-01    0.173278970830961193E+00    0.838634737421215304E+00    0.222461377003024846E+00    0.974839227463337399E+00    0.278151814154671362E+01    0.999425347403547271E+00   -0.632105987453425478E+05   -0.574378062280501744E+01    1
    0.228526108751794244E-01    0.183465468150885241E+00    0.730679762187945836E+00    0.231534315538016011E+00    0.106488577021834163E+01    0.277093107129169125E+01    0.998191813309341258E+00   -0.609390869259885440E+05   -0.574711395613836196E+01    1
