-9.94215	2.33722e-05
-9.94016	2.33867e-05
-9.93818	2.34014e-05
-9.93619	2.34162e-05
-9.93421	2.34313e-05
-9.93222	2.34465e-05
-9.93023	2.34619e-05
-9.92825	2.34774e-05
-9.92626	2.34932e-05
-9.92428	2.35091e-05
-9.92229	2.35252e-05
-9.9203	2.35415e-05
-9.91832	2.3558e-05
-9.91633	2.35747e-05
-9.91435	2.35982e-05
-9.91236	2.36154e-05
-9.91038	2.36328e-05
-9.90839	2.36503e-05
-9.9064	2.36681e-05
-9.90442	2.3686e-05
-9.90243	2.37041e-05
-9.90045	2.37225e-05
-9.89846	2.3741e-05
-9.89647	2.37597e-05
-9.89449	2.37786e-05
-9.8925	2.37977e-05
-9.89052	2.3817e-05
-9.88853	2.38365e-05
-9.88654	2.38562e-05
-9.88456	2.38762e-05
-9.88257	2.38963e-05
-9.88059	2.39166e-05
-9.8786	2.39371e-05
-9.87661	2.39578e-05
-9.87463	2.39787e-05
-9.87264	2.39999e-05
-9.87066	2.40212e-05
-9.86867	2.40428e-05
-9.86669	2.40645e-05
-9.8647	2.40865e-05
-9.86271	2.41086e-05
-9.86073	2.4131e-05
-9.85874	2.41536e-05
-9.85676	2.41764e-05
-9.85477	2.41994e-05
-9.85278	2.42226e-05
-9.8508	2.42461e-05
-9.84881	2.42744e-05
-9.84683	2.42983e-05
-9.84484	2.43225e-05
-9.84285	2.43469e-05
-9.84087	2.43715e-05
-9.83888	2.43963e-05
-9.8369	2.44214e-05
-9.83491	2.44467e-05
-9.83292	2.44722e-05
-9.83094	2.44979e-05
-9.82895	2.45238e-05
-9.82697	2.455e-05
-9.82498	2.45764e-05
-9.823	2.4603e-05
-9.82101	2.46299e-05
-9.81902	2.46569e-05
-9.81704	2.46842e-05
-9.81505	2.47118e-05
-9.81307	2.47395e-05
-9.81108	2.47675e-05
-9.80909	2.47958e-05
-9.80711	2.48242e-05
-9.80512	2.48529e-05
-9.80314	2.48819e-05
-9.80115	2.4911e-05
-9.79916	2.49404e-05
-9.79718	2.49701e-05
-9.79519	2.49999e-05
-9.79321	2.503e-05
-9.79122	2.50604e-05
-9.78923	2.5091e-05
-9.78725	2.51218e-05
-9.78526	2.51529e-05
-9.78328	2.51941e-05
-9.78129	2.52258e-05
-9.7793	2.52578e-05
-9.77732	2.529e-05
-9.77533	2.53225e-05
-9.77335	2.53553e-05
-9.77136	2.53882e-05
-9.76938	2.54215e-05
-9.76739	2.5455e-05
-9.7654	2.54887e-05
-9.76342	2.55227e-05
-9.76143	2.55569e-05
-9.75945	2.55914e-05
-9.75746	2.56262e-05
-9.75547	2.56612e-05
-9.75349	2.56965e-05
-9.7515	2.5732e-05
-9.74952	2.57678e-05
-9.74753	2.58038e-05
-9.74554	2.58401e-05
-9.74356	2.58767e-05
-9.74157	2.59135e-05
-9.73959	2.59506e-05
-9.7376	2.5988e-05
-9.73561	2.60256e-05
-9.73363	2.60635e-05
-9.73164	2.61016e-05
-9.72966	2.614e-05
-9.72767	2.61787e-05
-9.72569	2.62176e-05
-9.7237	2.62569e-05
-9.72171	2.62963e-05
-9.71973	2.63361e-05
-9.71774	2.63824e-05
-9.71576	2.64228e-05
-9.71377	2.64635e-05
-9.71178	2.65044e-05
-9.7098	2.65457e-05
-9.70781	2.65872e-05
-9.70583	2.6629e-05
-9.70384	2.6671e-05
-9.70185	2.67134e-05
-9.69987	2.6756e-05
-9.69788	2.67989e-05
-9.6959	2.68421e-05
-9.69391	2.68856e-05
-9.69192	2.69294e-05
-9.68994	2.69734e-05
-9.68795	2.70177e-05
-9.68597	2.70623e-05
-9.68398	2.71072e-05
-9.682	2.71524e-05
-9.68001	2.71979e-05
-9.67802	2.72436e-05
-9.67604	2.72897e-05
-9.67405	2.7336e-05
-9.67207	2.73826e-05
-9.67008	2.74295e-05
-9.66809	2.74767e-05
-9.66611	2.75242e-05
-9.66412	2.7572e-05
-9.66214	2.76201e-05
-9.66015	2.76685e-05
-9.65816	2.77171e-05
-9.65618	2.77661e-05
