    0.203743211706039068E-01    0.180358517058713447E+00    0.679930017432194167E+00    0.102290506712720802E+00    0.909294647238055420E+00    0.202481944991129303E+01    0.996814244717275311E+00   -0.500010395152180958E+10   -0.570378062280500497E+01    1
    0.243439846523174214E-01    0.167194398778985232E+00    0.749902900013545315E+00    0.132159279921400225E+00    0.902600260187345405E+00    0.214875202514614028E+01    0.100146387947739024E+01   -0.500009898664055729E+10   -0.570711395613835482E+01    1
    0.203955153859542958E-01    0.108606638842408204E+00    0.726929498293375831E+00    0.173516885451835273E+00    0.108530303917947402E+01    0.201995559266110325E+01    0.100227823365315749E+01   -0.500009751973422241E+10   -0.571044728947168334E+01    1
    0.212127324533076984E-01    0.116471863538131576E+00    0.764327638396755660E+00    0.193221494004428590E+00    0.907819575626026332E+00    0.215097289376629774E+01    0.996733291777700647E+00   -0.500009550867936230E+10   -0.571378062280501098E+01    1
    0.233701599884168845E-01    0.152105462130024516E+00    0.582268732490574203E+00    0.919904399174485271E-01    0.945116423616333190E+00    0.201707573522010675E+01    0.997384466979855611E+00   -0.500009322147419739E+10   -0.571711395613834394E+01    1
    0.205137623348657892E-01    0.135677662376033681E+00    0.721779872591428395E+00    0.159526700604913751E+00    0.947570870871720650E+00    0.222206500830153697E+01    0.100400061617216418E+01   -0.500008887798636532E+10   -0.572044728947168135E+01    1
    0.239680269404720647E-01    0.106467315320459055E+00    0.834703907251875932E+00    0.198153453123932760E+00    0.921123711148792990E+00    0.224809423225981586E+01    0.100551599065976660E+01   -0.500008884055583858E+10   -0.572378062280502586E+01    1
    0.206927291193124523E-01    0.157171551939026405E+00    0.814080352616897596E+00    0.514972779931164165E-01    0.912519329401041412E+00    0.213570707440887819E+01    0.100518787680359112E+01   -0.500008791782142162E+10   -0.572711395613835883E+01    1
    0.229918106406782480E-01    0.124321221480589078E+00    0.705870496052615870E+00    0.148402498432552654E+00    0.914898531767913248E+00    0.218219606543151423E+01    0.998852282896230292E+00   -0.500008644837480450E+10   -0.573044728947169002E+01    1
    0.231880672390001701E-01    0.155854492208694462E+00    0.699779629751410504E+00    0.484024707488424008E-01    0.902618475363145767E+00    0.207465273767412794E+01    0.994179226087695156E+00   -0.500008643697754955E+10   -0.573378062280501766E+01    1
    0.248861728306610935E-01    0.109265216391280451E+00    0.789729475910534884E+00    0.105177979241610570E+00    0.105115889479751790E+01    0.204856688931463715E+01    0.100038873859904687E+01   -0.500008638092434502E+10   -0.573711395613834529E+01    1
    0.226565992518985328E-01    0.109804614476760209E+00    0.580644279747685177E+00    0.925019048877873673E-01    0.915952615858091401E+00    0.201435180349865783E+01    0.100367735654542223E+01   -0.500008519924308491E+10   -0.574044728947167915E+01    1
    0.228783356386730828E-01    0.122913187199131357E+00    0.729397398314398426E+00    0.928341983317656771E-01    0.919576577535642814E+00    0.209608167606869911E+01    0.998321356857293507E+00   -0.500008453425569439E+10   -0.574378062280501744E+01    1
    0.232706110128318364E-01    0.125178306298719844E+00    0.554497986330017012E+00    0.154754998077580086E+00    0.963182182523017905E+00    0.217902509896365704E+01    0.100201147571563776E+01   -0.500008414363680553E+10   -0.574711395613836196E+01    1
    0.214335777508210708E-01    0.116293168848833881E+00    0.824563442589905327E+00    0.153166980454662371E+00    0.106942605775861788E+01    0.220749048347596322E+01    0.100051368149386732E+01   -0.500008373460507488E+10   -0.575044728947169581E+01    1
    0.245521818467390775E-01    0.149260842947971789E+00    0.601514794257969498E+00    0.112119813733523213E+00    0.970785635592171015E+00    0.219065980408758243E+01    0.100443490084948484E+01   -0.500008268721128559E+10   -0.575378062280501634E+01    1
    0.203470258250345315E-01    0.110782654976342543E+00    0.835922738547263733E+00    0.179548764624182594E+00    0.982671967634155097E+00    0.228478386401338085E+01    0.100271067306783790E+01   -0.500008258581827354E+10   -0.575711395613834398E+01    1
    0.216734613641144901E-01    0.109127559491703080E+00    0.798838881751999019E+00    0.129171128015063308E+00    0.109947739042098913E+01    0.214435069984690108E+01    0.100041790427239996E+01   -0.500008153206892490E+10   -0.576044728947168139E+01    1
    0.246586845968160898E-01    0.140289195333960864E+00    0.624923643583920607E+00    0.115797593626171577E+00    0.946096454910652862E+00    0.221533135371870227E+01    0.100028550695073482E+01   -0.500007963399027824E+10   -0.576378062280501613E+01    1
    0.224161094594889851E-01    0.112560124732695513E+00    0.838833542713638081E+00    0.525146933131624138E-01    0.914994125678085246E+00    0.210000020384181729E+01    0.998864492207695687E+00   -0.500007802100632477E+10   -0.576711395613835531E+01    1
