9	9
1.08e-07	3.35e-07	2.07e-06	7.9e-07	1.15e-06	2.63e-06	2.73e-05	2.36e-06	7.28e-08
3.35e-07	1.01e-05	3.17e-05	3.69e-06	1.85e-05	3.31e-05	0.000604	2.96e-05	3.43e-07
2.07e-06	3.17e-05	0.000177	3.83e-05	9.6e-05	0.000164	0.00245	4.9e-05	3.5e-06
7.9e-07	3.69e-06	3.83e-05	0.000165	3.27e-05	0.000333	0.000508	0.000149	-1.96e-06
1.15e-06	1.85e-05	9.6e-05	3.27e-05	6.74e-05	0.000114	0.00149	0.000166	1.46e-06
2.63e-06	3.31e-05	0.000164	0.000333	0.000114	0.000768	0.0026	0.000378	8.98e-06
2.73e-05	0.000604	0.00245	0.000508	0.00149	0.0026	0.042	0.00367	4.08e-05
2.36e-06	2.96e-05	4.9e-05	0.000149	0.000166	0.000378	0.00367	0.00317	6.31e-06
7.28e-08	3.43e-07	3.5e-06	-1.96e-06	1.46e-06	8.98e-06	4.08e-05	6.31e-06	6.08e-06
