9	9
0.000329	0.00102	0.0063	0.00241	0.00351	0.008	0.0832	0.00718	0.000222
0.00102	0.00301	0.00839	0.00041	0.00494	0.00827	0.172	0.0074	3.89e-05
0.0063	0.00839	0.00818	0.00241	0.00396	0.00541	0.0592	-0.00714	0.000217
0.00241	0.00041	0.00241	0.0124	0.00102	0.0241	0.00761	0.0118	-0.000244
0.00351	0.00494	0.00396	0.00102	0.00372	-0.000249	0.0271	0.0324	-3.19e-05
0.008	0.00827	0.00541	0.0241	-0.000249	0.00526	0.00296	0.00441	0.0022
0.0832	0.172	0.0592	0.00761	0.0271	0.00296	0.0336	0.0367	-2.94e-05
0.00718	0.0074	-0.00714	0.0118	0.0324	0.00441	0.0367	0.0214	5.89e-05
0.000222	3.89e-05	0.000217	-0.000244	-3.19e-05	0.0022	-2.94e-05	5.89e-05	0.00104
