    0.227408736462451321E-01    0.106014308189838563E+00    0.568835642344626913E+00    0.214610491447103369E-01    0.101900765515690406E+01    0.399040858010889643E+01    0.100042640596840759E+01   -0.813927701124067302E+06   -0.570378062280500497E+01    1
    0.234942779936645439E-01    0.120581489724644442E+00    0.660773988462725503E+00    0.431475629996988241E-01    0.990792252474789303E+00    0.398292331110576736E+01    0.997934267385399476E+00   -0.506598711993568169E+06   -0.570711395613835482E+01    1
    0.208677107380064661E-01    0.129036096950959328E+00    0.846132797578555085E+00    0.302277295393539938E-01    0.989841272478522827E+00    0.393349891112431393E+01    0.100189202760186147E+01   -0.391221335575655045E+06   -0.571044728947168334E+01    1
    0.221731296835419416E-01    0.128547458170818418E+00    0.802439317480962755E+00    0.366653410238196170E-01    0.109058381891555434E+01    0.387435120738531236E+01    0.100116692994677869E+01   -0.346251206832063035E+06   -0.571378062280501098E+01    1
    0.204913498008198539E-01    0.134752568671815981E+00    0.651171378126243816E+00    0.319258464558951627E-01    0.967976540771299576E+00    0.383357758539782489E+01    0.999669829166222379E+00   -0.282470566731228435E+06   -0.571711395613834394E+01    1
    0.224951294074262967E-01    0.111354841570355551E+00    0.847662443192425785E+00    0.252925410408417692E-01    0.107845195154898965E+01    0.375381097022474419E+01    0.100687244947666832E+01   -0.260863429391417507E+06   -0.572044728947168135E+01    1
    0.224909442681304229E-01    0.123995911315395987E+00    0.655095252434929054E+00    0.437277246935877523E-01    0.938769913044815052E+00    0.379920657386229799E+01    0.995642839768457355E+00   -0.256287610023561341E+06   -0.572378062280502586E+01    1
    0.244206296536586473E-01    0.152233504802322478E+00    0.701623594436175835E+00    0.648252899397119137E-01    0.108860203639870279E+01    0.386896569038838045E+01    0.997586139862070786E+00   -0.249031298595029948E+06   -0.572711395613835883E+01    1
    0.216628436928409593E-01    0.126221679436373968E+00    0.649536089261101846E+00    0.126478512567716056E+00    0.917623762870358517E+00    0.396874396499601900E+01    0.999699914758461650E+00   -0.243444087509782956E+06   -0.573044728947169002E+01    1
    0.235412336293577967E-01    0.152727633169149279E+00    0.843371767933617567E+00    0.121065976790710891E+00    0.108414319262875902E+01    0.397730116371640285E+01    0.996678302360891499E+00   -0.242113933008404769E+06   -0.573378062280501766E+01    1
    0.227571960769291613E-01    0.191898438895473977E+00    0.681090483871090835E+00    0.340026590230918524E-01    0.103218994688918952E+01    0.388672429470103920E+01    0.100029944831511153E+01   -0.241734629331265634E+06   -0.573711395613834529E+01    1
    0.221120236099858723E-01    0.175862909151224933E+00    0.740667448254983762E+00    0.956061320482377019E-01    0.107863149262407387E+01    0.394432215877655912E+01    0.100286053376928441E+01   -0.219421862817413348E+06   -0.574044728947167915E+01    1
    0.226849898325966089E-01    0.104030254736475300E+00    0.752799220254136037E+00    0.180019696059995099E+00    0.107200404157605944E+01    0.394690470830887730E+01    0.995981708077439021E+00   -0.206716000478469447E+06   -0.574378062280501744E+01    1
    0.237185681409337427E-01    0.110932423537315958E+00    0.696830255427116074E+00    0.113307742410961282E+00    0.928187730369686603E+00    0.384731228094647904E+01    0.998655097828630822E+00   -0.198885696709934098E+06   -0.574711395613836196E+01    1
    0.239440631958560933E-01    0.119951427032129757E+00    0.752032770240723680E+00    0.968067851226975390E-01    0.955766996647198885E+00    0.384956307109232920E+01    0.100361203006068700E+01   -0.187950078364864632E+06   -0.575044728947169581E+01    1
    0.205681932855884854E-01    0.109757109584375206E+00    0.793846022194922063E+00    0.145235014067346541E+00    0.108188350947168677E+01    0.387698740108719964E+01    0.100075502627338442E+01   -0.185834341589234362E+06   -0.575378062280501634E+01    1
    0.239528596475727558E-01    0.100211886588405769E+00    0.767472885465536381E+00    0.238783949003311506E-01    0.103197531060628078E+01    0.361736166050899088E+01    0.100139336864930040E+01   -0.183967954145907017E+06   -0.575711395613834398E+01    1
    0.202596189092082678E-01    0.158644716202804181E+00    0.714955708373604337E+00    0.123353385638801619E+00    0.103411006245288983E+01    0.393530099759403607E+01    0.100050504961856523E+01   -0.182723318609664973E+06   -0.576044728947168139E+01    1
    0.224240499886778563E-01    0.101155946486797765E+00    0.728320080338333731E+00    0.781008271596349835E-01    0.929166867594513501E+00    0.371439228075130412E+01    0.997027327698969956E+00   -0.176750873518601467E+06   -0.576378062280501613E+01    1
    0.216948811830002357E-01    0.179937708350760950E+00    0.764098917539103195E+00    0.372811224463023699E-01    0.105707634737989653E+01    0.377329202921763152E+01    0.100035289758912915E+01   -0.176027985370261013E+06   -0.576711395613835531E+01    1
    0.237256730131699956E-01    0.192414841513598472E+00    0.675422673372496618E+00    0.347253318178578352E-01    0.107422979777611083E+01    0.378321775030835372E+01    0.100221854688900125E+01   -0.175101994710228289E+06   -0.577044728947169805E+01    1
    0.210267108645163792E-01    0.147616446494929693E+00    0.728485036159758459E+00    0.787279489595646281E-01    0.101982159218131141E+01    0.380430181629722952E+01    0.995453384640253569E+00   -0.170711301102075668E+06   -0.577378062280503279E+01    1
    0.243234779764070069E-01    0.189327863933896196E+00    0.816625947276846009E+00    0.979968059227488003E-01    0.102316022648138860E+01    0.391961138929702102E+01    0.100018564955351064E+01   -0.169585542352837569E+06   -0.577711395613835421E+01    1
    0.247011561759797049E-01    0.154557876867431582E+00    0.793387918868192488E+00    0.114977406459963044E+00    0.994365884000358413E+00    0.391425078703662210E+01    0.999178863660219907E+00   -0.169351189163114264E+06   -0.578044728947167474E+01    1
    0.208401054483462501E-01    0.166120382899580643E+00    0.848627966719108784E+00    0.373171176840831759E-01    0.900297804745736951E+00    0.378976555764594814E+01    0.100015177271561817E+01   -0.162308152758898359E+06   -0.578378062280501393E+01    1
