    0.221359084665612785E-01    0.121766014217861568E+00    0.663898918282433970E+00    0.662612320903812196E-01    0.966403449888400434E+00    0.306443525931755367E+01    0.999508585677615802E+00   -0.578742073532788163E+04
    0.221574105904278340E-01    0.123171753236564013E+00    0.660255213577039868E+00    0.853716953674199669E-01    0.967584273853901000E+00    0.311423306720960014E+01    0.100257250843762513E+01   -0.578359255950826173E+04
    0.222372784424244747E-01    0.126650397052266439E+00    0.656648109864066742E+00    0.111573732042018911E+00    0.952857759642541824E+00    0.317793240107673913E+01    0.100175157911485435E+01   -0.578319915534890606E+04
    0.218022889796666702E-01    0.121324000872904597E+00    0.670826789903423704E+00    0.288875307146884766E-01    0.960882522751267842E+00    0.299875460183229992E+01    0.100056088113112818E+01   -0.578251325889032978E+04
    0.220859202301675224E-01    0.126374907906060735E+00    0.652301114044321007E+00    0.109313376675008539E+00    0.953967755877934809E+00    0.317034553147274956E+01    0.100349040193752725E+01   -0.578242158839884451E+04
    0.215316943427861680E-01    0.128538840076404093E+00    0.640550143167885278E+00    0.418300656096443763E-01    0.956380034687199565E+00    0.303857099361816463E+01    0.999465401438957235E+00   -0.578241817626582724E+04
    0.216144388501677900E-01    0.125959100488552994E+00    0.654786038464914455E+00    0.718807891683223288E-01    0.951898065811398575E+00    0.309333645341042018E+01    0.999498303510636621E+00   -0.578216383529029281E+04
    0.210684255355435210E-01    0.129680089361989437E+00    0.631076541182958417E+00    0.498204274749123183E-01    0.945298331453375940E+00    0.305308094936828356E+01    0.998200086315577662E+00   -0.578206588271099736E+04
    0.220902657879480588E-01    0.124055059492416186E+00    0.659473472804002370E+00    0.821245680232686320E-01    0.954018488994016756E+00    0.310393440492941064E+01    0.100065595902492421E+01   -0.578195089403685870E+04
    0.216228220424366686E-01    0.125522326459068800E+00    0.650453690201284296E+00    0.824955689117898294E-01    0.966092740310594889E+00    0.310971632340571613E+01    0.100120077676182540E+01   -0.578188611833101459E+04
    0.221348092571791721E-01    0.126088120665173831E+00    0.655288449903077441E+00    0.555900417512646128E-01    0.943941478533223299E+00    0.306375328015618020E+01    0.998666548044804259E+00   -0.578186594952166888E+04
    0.216614238589343325E-01    0.124682509829398575E+00    0.653501413642666007E+00    0.656756589858225742E-01    0.943614390923211532E+00    0.308100645477153456E+01    0.100185537198909191E+01   -0.578181744909939334E+04
    0.217206563464144714E-01    0.125092808648760434E+00    0.655873641550248077E+00    0.623444665245608820E-01    0.966213300425043387E+00    0.305889151563957107E+01    0.997324667685632771E+00   -0.578161155324353967E+04
    0.211242444921844637E-01    0.127811993936126217E+00    0.640696703303164750E+00    0.364164528607626437E-01    0.948134311602162883E+00    0.302843281126684039E+01    0.100276588454944249E+01   -0.578137632097782807E+04
    0.217582954291846396E-01    0.126096287203884022E+00    0.654174611489804825E+00    0.949636720283032615E-01    0.954468045040293589E+00    0.314530200298819729E+01    0.100161815823413036E+01   -0.578132007840463939E+04
    0.221320626855568137E-01    0.126052978008272587E+00    0.652222327858730133E+00    0.102062225295157780E+00    0.963331123992314131E+00    0.314813163346702307E+01    0.998894527798840470E+00   -0.578124933970695110E+04
    0.214717445826097045E-01    0.130297146038905465E+00    0.632729486599997948E+00    0.834338027463611687E-01    0.948932399082966338E+00    0.312330520555252633E+01    0.999964510112046678E+00   -0.578099435441359674E+04
    0.218005544733152097E-01    0.128635565873024826E+00    0.643531335553466199E+00    0.864474210928938280E-01    0.941452133670715674E+00    0.312818361831084690E+01    0.999787259958491270E+00   -0.578085626927353951E+04
    0.219736866388070863E-01    0.129145144170846049E+00    0.641771022764983878E+00    0.911184240303866966E-01    0.949331117618091858E+00    0.314046500809736173E+01    0.999635196653388403E+00   -0.578051289033440480E+04
    0.223334160113795900E-01    0.126075395029927068E+00    0.658478389428299060E+00    0.563843639150914538E-01    0.948808280569802376E+00    0.306166827457874291E+01    0.999792393998204854E+00   -0.578040440683246015E+04
    0.223147833696112387E-01    0.127481720680094751E+00    0.654694768431506868E+00    0.791139189549012606E-01    0.955321046182349032E+00    0.311982178376512920E+01    0.100350165566847149E+01   -0.578038070103158316E+04
    0.224049352142100637E-01    0.120233157631873616E+00    0.679773072680782464E+00    0.784036336431616077E-01    0.971844093650520269E+00    0.309008501153191251E+01    0.998029756825934755E+00   -0.578020400144866198E+04
    0.215247043401805734E-01    0.128364025899600942E+00    0.641756995259241902E+00    0.380912856347339485E-01    0.950046194909884290E+00    0.302150443250124701E+01    0.998921003236414640E+00   -0.578019713241818863E+04
    0.222093881076517209E-01    0.124720426952102906E+00    0.659666045050160132E+00    0.449318554048782071E-01    0.962291295756525278E+00    0.302875168131008721E+01    0.999677482681431195E+00   -0.578015191366593535E+04
    0.221351906925631031E-01    0.125453767886664902E+00    0.660076461143460080E+00    0.567437328753475495E-01    0.964417289220178886E+00    0.305341860473293281E+01    0.997985928052982696E+00   -0.578014335553396631E+04
    0.218567011712212864E-01    0.129961986564172433E+00    0.635901810851678517E+00    0.623001795595377467E-01    0.944832407976638589E+00    0.308867231139087917E+01    0.100154256931008057E+01   -0.578008500220733822E+04
    0.222514300941764331E-01    0.127584473533722570E+00    0.653099142990003378E+00    0.337444549232320534E-01    0.955571314929645199E+00    0.302224937572921482E+01    0.100109496575006385E+01   -0.578001147788159869E+04
    0.215204926293856257E-01    0.125456189866022805E+00    0.652092134423427505E+00    0.822602014723249758E-01    0.956850776965325278E+00    0.310220482719578872E+01    0.998213079949036297E+00   -0.578000443101795008E+04
    0.220007793694929517E-01    0.127411204891763608E+00    0.648805057033722155E+00    0.318617573390771736E-01    0.952448741087971951E+00    0.300916515203577095E+01    0.999580514860616054E+00   -0.578000154944182395E+04
    0.221039162732837961E-01    0.125337710632299953E+00    0.653364202853296772E+00    0.906281582361393168E-01    0.950671126865966776E+00    0.312510549229461976E+01    0.998991913785183372E+00   -0.577970501959756803E+04
    0.218176894648805207E-01    0.122239785786111957E+00    0.665722725999829845E+00    0.893166579476247363E-01    0.964102491438112219E+00    0.312545096739649253E+01    0.100229907658195083E+01   -0.577966392821472891E+04
    0.223052899064216728E-01    0.119333372175266655E+00    0.679729064935456706E+00    0.953906369260007214E-01    0.967597384597683408E+00    0.312729870409612953E+01    0.100227591042752562E+01   -0.577966234694505329E+04
    0.221332670116336817E-01    0.126558878146069420E+00    0.651215748299073582E+00    0.582446355577988240E-01    0.961324826005973021E+00    0.306591865656879570E+01    0.999466347887652984E+00   -0.577964307791471219E+04
    0.219208919661452138E-01    0.125632667547574572E+00    0.651497848867173879E+00    0.415359949548050125E-01    0.958385567449006825E+00    0.302664832938785278E+01    0.996869513391961948E+00   -0.577961198096733824E+04
    0.215836191595175260E-01    0.127614816775376394E+00    0.642505041559647161E+00    0.881251756792820889E-01    0.953835059243511529E+00    0.311638801593085635E+01    0.996813460075344215E+00   -0.577957634623910508E+04
    0.214386251326823506E-01    0.128383566638620050E+00    0.642346517010869311E+00    0.542848614115254008E-01    0.949863754874823329E+00    0.306802474577068196E+01    0.100147092595503273E+01   -0.577954708610902617E+04
    0.219533206844023249E-01    0.124136717121609591E+00    0.659689167609901483E+00    0.121008626289711152E+00    0.959556091291336011E+00    0.318827783629671568E+01    0.100131724690744317E+01   -0.577939823891894594E+04
    0.219276112947881623E-01    0.128132527886737013E+00    0.643472239578408933E+00    0.965297418031625248E-01    0.949767535776570360E+00    0.314432704537951757E+01    0.998126664118969775E+00   -0.577934081533863628E+04
    0.220221051898920259E-01    0.121447472467968942E+00    0.673097236954244504E+00    0.103301407746389406E+00    0.967984308159567153E+00    0.314413190460593395E+01    0.100050802675295558E+01   -0.577934049848207724E+04
    0.220063465119667047E-01    0.125800804725556464E+00    0.657095295819677405E+00    0.319557947810062762E-01    0.951324012720022205E+00    0.302163892006614665E+01    0.100228234713777020E+01   -0.577934038909963965E+04
    0.216995526633150075E-01    0.123775751203294065E+00    0.661204121221388608E+00    0.320733364517829592E-01    0.962557968689529586E+00    0.300883065747536538E+01    0.100271681508199628E+01   -0.577933945769592992E+04
    0.220161269054357026E-01    0.123231300099600899E+00    0.663322430696950738E+00    0.958610385942209736E-01    0.970703800708458964E+00    0.312342875166325307E+01    0.995905796081038130E+00   -0.577932524317517891E+04
    0.222849757344620765E-01    0.125902502976696501E+00    0.653638853941030717E+00    0.730234066268462406E-01    0.954310248150742391E+00    0.308788958247684686E+01    0.998326576015823086E+00   -0.577932329255298282E+04
    0.218448362654407834E-01    0.124832954622354539E+00    0.658986056870057069E+00    0.995522532963242501E-01    0.957225927001597254E+00    0.314032307685845868E+01    0.999075988858915021E+00   -0.577929132728871446E+04
    0.217784087218092746E-01    0.122500807099634498E+00    0.661665009219272515E+00    0.317633270610355803E-01    0.953978214622749565E+00    0.300125531272553836E+01    0.998636287295130765E+00   -0.577928905680360549E+04
    0.222523862006078384E-01    0.122883255511103406E+00    0.665791916006900575E+00    0.100266614468949286E+00    0.970410767448327660E+00    0.314224711100824816E+01    0.100217727665800105E+01   -0.577925239940556457E+04
    0.213697402933632971E-01    0.124486574357829727E+00    0.651059010395111160E+00    0.776035590601035774E-01    0.956309869331860463E+00    0.309806712637860482E+01    0.100016748147374890E+01   -0.577925120945196704E+04
    0.215407853801020850E-01    0.124483852092432803E+00    0.654872532943338359E+00    0.656804423764329043E-01    0.948176268249823151E+00    0.307869387686274987E+01    0.100170662268635136E+01   -0.577922209905122600E+04
