    0.225813997045395953E-01    0.123081260779285578E+00    0.651039823873187151E+00    0.702758653835220404E-01    0.970422557928329210E+00    0.309624912458477208E+01   -0.381356486437444983E+04
    0.224768239446804831E-01    0.115880789018206143E+00    0.703744693388643539E+00    0.745708963166366590E-01    0.958987756404343639E+00    0.307020349449165408E+01   -0.381338854053775003E+04
    0.233188631560393919E-01    0.110824433750565804E+00    0.723389521132962177E+00    0.822598547160771909E-01    0.100151718323139560E+01    0.308161181667924122E+01   -0.381322908445118082E+04
    0.228877542063288947E-01    0.111195823497345192E+00    0.715232036313321995E+00    0.769652753017026348E-01    0.974877657276261189E+00    0.307426151465771458E+01   -0.381314362406823693E+04
    0.228131055503524929E-01    0.123660571598630031E+00    0.681463293706334405E+00    0.846023170645600620E-01    0.976037861703202836E+00    0.313740264214456532E+01   -0.381311425090643434E+04
    0.221030009398137765E-01    0.125408514355230871E+00    0.642928573066830933E+00    0.560932693552007589E-01    0.956860899982029722E+00    0.307137402562389372E+01   -0.381306109582747877E+04
    0.226153992443144693E-01    0.102518085904080028E+00    0.752431595470134384E+00    0.716560704238421303E-01    0.972470860211888222E+00    0.301777892838745032E+01   -0.381301274460979585E+04
    0.234649061343215615E-01    0.108540791076840573E+00    0.721677543605036886E+00    0.862109256227971132E-01    0.995424329254256168E+00    0.308337594683631799E+01   -0.381290440741816656E+04
    0.229875717182002129E-01    0.104992728497037571E+00    0.733347979269144967E+00    0.811880800245489698E-01    0.982419900959804360E+00    0.304754302421496792E+01   -0.381285906580413712E+04
    0.215463249101159396E-01    0.114302464660651165E+00    0.691967209363388291E+00    0.113181808002890544E+00    0.957489937155852400E+00    0.314083985442551228E+01   -0.381277806232169269E+04
    0.239446705129381168E-01    0.120899797176542340E+00    0.697692956126612085E+00    0.748366512791117516E-01    0.991134833897422407E+00    0.310786598678977954E+01   -0.381252695543776008E+04
    0.227154930481907151E-01    0.113895470543735042E+00    0.706518393922599408E+00    0.653487159465326595E-01    0.970811643503789123E+00    0.303797880377199325E+01   -0.381250592216881296E+04
    0.222235831708149957E-01    0.114724757937470556E+00    0.692284335347857271E+00    0.592579336590793454E-01    0.971604938001869423E+00    0.303620265362346986E+01   -0.381235322561303929E+04
    0.226920068048427903E-01    0.121109525257062645E+00    0.690698661726419139E+00    0.942731988838461377E-01    0.986218629879494935E+00    0.314666279910215874E+01   -0.381230053676104899E+04
    0.226019272688872258E-01    0.106284346601373481E+00    0.729029475153318951E+00    0.763618369185559143E-01    0.975856476423393571E+00    0.303683944493791280E+01   -0.381228245290808081E+04
    0.228569956005642595E-01    0.100330970798594321E+00    0.765012963582485273E+00    0.888103850145392504E-01    0.986352429667541664E+00    0.304344676685070237E+01   -0.381227147639036002E+04
    0.214509950486258538E-01    0.120713843955939773E+00    0.667314130315468268E+00    0.105210616521516614E+00    0.946946832981339526E+00    0.314623038031088598E+01   -0.381223640429997067E+04
    0.227286900558340242E-01    0.112259695950880020E+00    0.713806753415308859E+00    0.840515071759459359E-01    0.958487367935023538E+00    0.307414079109251626E+01   -0.381216927986958581E+04
    0.216894647178237192E-01    0.119590656708825654E+00    0.676003397318715393E+00    0.114097384325205969E+00    0.951344409252713241E+00    0.315210160466969391E+01   -0.381214047555524849E+04
    0.233830956742171886E-01    0.115684399664297402E+00    0.692514233158899817E+00    0.111177762320415346E+00    0.999340770779295173E+00    0.316301140372108858E+01   -0.381203442916422273E+04
    0.220783720818581754E-01    0.121963975899114882E+00    0.657379005421287133E+00    0.496700109766556389E-01    0.951059093132796907E+00    0.303319744572289673E+01   -0.381198824658549165E+04
    0.230903742914939959E-01    0.122029852827423846E+00    0.671602245980379209E+00    0.734193964924352294E-01    0.976598409019210800E+00    0.308489191679458985E+01   -0.381196808119520983E+04
    0.234126676269701475E-01    0.120163750926776711E+00    0.688340951876318163E+00    0.968682852696102770E-01    0.994348239581448357E+00    0.315434656061520169E+01   -0.381193051017398102E+04
    0.231571286785672292E-01    0.111774098555975976E+00    0.720335715133513688E+00    0.856964465834010314E-01    0.968360384821558839E+00    0.307768471501340679E+01   -0.381187069771098231E+04
    0.228383919350943071E-01    0.115834002508218820E+00    0.705599415671835928E+00    0.109425200296443037E+00    0.967584996033589495E+00    0.313202047042737597E+01   -0.381181948390656680E+04
    0.224008287269015852E-01    0.125850211377085963E+00    0.659728159017947124E+00    0.106981840942098005E+00    0.966815313321424119E+00    0.317260914428138197E+01   -0.381178285098443894E+04
    0.225612898860268266E-01    0.117454815252197337E+00    0.695490819451147546E+00    0.956506292534829994E-01    0.960956397937169138E+00    0.310579450502903986E+01   -0.381175629495803150E+04
    0.222351566968596870E-01    0.123471482578145192E+00    0.659181683517111261E+00    0.119702408177790709E+00    0.961931576237639918E+00    0.318706074521950544E+01   -0.381174662067733607E+04
    0.220442858681808157E-01    0.120363446595303597E+00    0.659648378828488147E+00    0.118041104764001897E+00    0.950067990007503194E+00    0.316645743559131798E+01   -0.381174503111440345E+04
    0.218330581172082525E-01    0.114743957282304687E+00    0.677957068414226427E+00    0.679450551246403439E-01    0.957896083785017893E+00    0.304047558565029608E+01   -0.381168837483830703E+04
    0.226169822053510945E-01    0.125007470360554596E+00    0.673414433403105028E+00    0.102074603236320255E+00    0.963266152144993670E+00    0.315910150352782315E+01   -0.381165313201761637E+04
    0.210461505520826778E-01    0.121753851453238804E+00    0.642976366721054404E+00    0.998521447518939398E-01    0.939100212051987238E+00    0.312732715216514157E+01   -0.381159156439498747E+04
    0.214991207121569862E-01    0.118927057484927171E+00    0.668026724155300178E+00    0.813329636148970858E-01    0.933472100035131369E+00    0.307342619477752255E+01   -0.381159030154002949E+04
    0.233511040058156302E-01    0.112296559077877736E+00    0.723389789230598046E+00    0.106647622359266947E+00    0.996356893669388732E+00    0.314843318035601438E+01   -0.381153421066137162E+04
    0.239443716358413855E-01    0.115032278023067855E+00    0.711348003779777360E+00    0.959767774343786295E-01    0.989849003231174307E+00    0.312164582894000731E+01   -0.381151709186874314E+04
    0.212598855389035703E-01    0.118897493026057566E+00    0.659218010698089718E+00    0.104952175558153393E+00    0.954411464384590680E+00    0.314007152485887664E+01   -0.381151700708207545E+04
    0.236678100226307003E-01    0.121936974561556472E+00    0.684356990184474157E+00    0.872417574687939651E-01    0.982733491682760918E+00    0.312190484692465064E+01   -0.381150108000908813E+04
    0.233338127576652177E-01    0.124308168801978522E+00    0.676695907645636918E+00    0.916613679245808083E-01    0.986495364718168677E+00    0.314852641153289303E+01   -0.381144532546676055E+04
    0.214252870235415657E-01    0.126321806381737151E+00    0.627156844467793406E+00    0.753255067186689165E-01    0.938243785156174126E+00    0.309431254974802838E+01   -0.381144237900240933E+04
    0.216453624486661958E-01    0.120761258943414551E+00    0.660118604467089254E+00    0.553982063342508685E-01    0.944708623710371564E+00    0.304743009790299890E+01   -0.381143725490310362E+04
    0.220535162647056728E-01    0.114935413143324713E+00    0.693758740924691364E+00    0.767500478567124250E-01    0.981334067312203517E+00    0.307966317081185270E+01   -0.381143136042566903E+04
    0.228420715549624079E-01    0.117087840809605243E+00    0.702187366983206607E+00    0.770365805788766622E-01    0.978608721673161153E+00    0.307566295683359536E+01   -0.381125308806101657E+04
    0.218113062525184254E-01    0.124801097782875681E+00    0.650541673928809905E+00    0.778672627389813410E-01    0.941284846114001983E+00    0.310798566761479655E+01   -0.381124599719815433E+04
    0.225061713721735578E-01    0.122852011908957268E+00    0.677785587128110212E+00    0.539892819706279739E-01    0.967288041327041825E+00    0.306420950679681692E+01   -0.381123282966949637E+04
    0.217371358312600516E-01    0.118972050324491402E+00    0.668816114979579157E+00    0.984848671805040876E-01    0.941848164239958097E+00    0.312207377000072972E+01   -0.381121688189662382E+04
    0.222693122097112443E-01    0.126052706020585964E+00    0.660532723186622595E+00    0.980110892671609973E-01    0.957910917419878105E+00    0.315507905845640257E+01   -0.381121182725312883E+04
    0.228431777316541636E-01    0.109053893412687258E+00    0.709815529686088631E+00    0.105320903507094610E+00    0.972241531509376200E+00    0.310363917099554110E+01   -0.381119604458310096E+04
    0.219254036699751860E-01    0.110101593391639427E+00    0.688650976395464243E+00    0.852403568027304270E-01    0.966150785570553561E+00    0.306870170341826576E+01   -0.381118210880049628E+04
    0.232190435943506780E-01    0.115405889735256922E+00    0.714270544761297810E+00    0.647140669168116411E-01    0.995349366919859091E+00    0.306592519317281065E+01   -0.381116272000803701E+04
    0.230356992812344556E-01    0.117263404847401193E+00    0.681165221059645054E+00    0.747898484170146927E-01    0.978144271879829441E+00    0.308636783408951354E+01   -0.381114381872596914E+04
    0.226111980535707302E-01    0.114533098363422126E+00    0.677369405541686453E+00    0.928767662395158511E-01    0.975036601802567349E+00    0.310018968776270754E+01   -0.381113597600849289E+04
    0.230289550647067368E-01    0.121227301471935361E+00    0.684125896662486910E+00    0.936946826895778684E-01    0.982818130671412327E+00    0.312513399071699016E+01   -0.381113547562587337E+04
    0.222307774467822641E-01    0.119816997757293320E+00    0.678664625148540090E+00    0.590641555473874064E-01    0.956784760143383206E+00    0.304120806836342572E+01   -0.381112699068451093E+04
    0.222109007416369172E-01    0.121167518057285692E+00    0.681727691699060112E+00    0.743569292577187652E-01    0.952931670406723552E+00    0.308750587548055355E+01   -0.381111532813409121E+04
    0.218399939097241973E-01    0.116669228139217443E+00    0.667013201106871345E+00    0.106355980976476056E+00    0.963829527974620515E+00    0.312806402283226381E+01   -0.381107645202621779E+04
    0.237472740402803438E-01    0.119196663305070505E+00    0.694173498320472482E+00    0.953479974988739182E-01    0.100043833612687405E+01    0.313658300815451874E+01   -0.381104451849772158E+04
    0.236428278176440097E-01    0.115845288704483282E+00    0.705307394289952039E+00    0.864114234683793225E-01    0.989903135735482165E+00    0.311351846901644924E+01   -0.381100862370666027E+04
    0.232153184987731881E-01    0.116682219071046672E+00    0.707787986942874592E+00    0.104147262957155873E+00    0.978403536705059640E+00    0.314775491225683357E+01   -0.381099981937710481E+04
    0.223688703990729820E-01    0.117331570321711515E+00    0.675076256941440800E+00    0.118111514084569408E+00    0.960986939981605226E+00    0.316670117404102491E+01   -0.381099662387573426E+04
    0.238891115582154680E-01    0.119563412928144208E+00    0.695192436519375123E+00    0.879192527822394987E-01    0.998323891611004766E+00    0.312570903611877426E+01   -0.381099541128105375E+04
    0.223423454671964478E-01    0.111290831697629322E+00    0.700742022824287325E+00    0.851604559676635287E-01    0.956459671578558601E+00    0.307455127115018190E+01   -0.381087143813725015E+04
    0.219191080056039718E-01    0.117859676666159735E+00    0.657080156973744112E+00    0.788288193336752208E-01    0.950336042390973246E+00    0.307091089280319363E+01   -0.381078188348225103E+04
    0.222870299486010517E-01    0.113615041538279921E+00    0.681113473261049429E+00    0.118323826783276187E+00    0.965077606004669408E+00    0.314522474804565366E+01   -0.381076482377665661E+04
    0.223915579224188803E-01    0.123814640236398335E+00    0.667424381284446255E+00    0.563793607216101222E-01    0.970060705899377762E+00    0.307069233528869390E+01   -0.381076440502376136E+04
    0.223443232180879567E-01    0.116379970366354363E+00    0.690679811233232077E+00    0.113542145120500010E+00    0.986630744490414657E+00    0.315447898668970694E+01   -0.381075626250455161E+04
    0.228268272246097900E-01    0.115568778203424649E+00    0.702823351508645611E+00    0.911957852221435272E-01    0.998345372790616192E+00    0.312507253160997100E+01   -0.381075580632599076E+04
    0.228030891731909845E-01    0.118699302055877448E+00    0.682970050107482129E+00    0.562899561646057756E-01    0.977125228965353476E+00    0.305419363413892375E+01   -0.381074570272807341E+04
    0.237474445352128284E-01    0.117395197914014413E+00    0.694894135190876838E+00    0.104607448141376097E+00    0.998640060568292576E+00    0.314901440857778292E+01   -0.381072801224122486E+04
    0.231010407961554018E-01    0.118016412839131807E+00    0.683077262483896108E+00    0.803741231438602211E-01    0.966050442370324780E+00    0.308943778833336147E+01   -0.381070319145312715E+04
    0.231440210254912244E-01    0.117293196927128002E+00    0.703646618092151122E+00    0.830055520861272267E-01    0.964236932262366619E+00    0.309155575480790601E+01   -0.381068803217499226E+04
    0.230415336881363321E-01    0.109902250647717872E+00    0.720376064096507784E+00    0.110662469599030505E+00    0.990467695709363327E+00    0.312814590738922149E+01   -0.381068723621366735E+04
    0.214069793526464984E-01    0.124705401280173989E+00    0.648646682827616172E+00    0.634976415812992523E-01    0.935787935159221873E+00    0.307219794994430861E+01   -0.381068271083314949E+04
    0.225997088851190055E-01    0.112336505907438100E+00    0.701993160735483124E+00    0.102766166430814654E+00    0.990405527088258131E+00    0.311536503052995695E+01   -0.381067872462923606E+04
    0.233014541415142856E-01    0.114421725978615510E+00    0.696020367116614302E+00    0.102978723615153422E+00    0.990301905326868459E+00    0.313576247264762653E+01   -0.381065183031151309E+04
    0.231421870167236171E-01    0.118450847490783856E+00    0.707249060237888028E+00    0.816298446066287819E-01    0.973148792941702090E+00    0.309922750000310065E+01   -0.381063947382878769E+04
    0.226463051662859453E-01    0.117250994841818834E+00    0.689379234710833066E+00    0.109232217304239071E+00    0.991148780591093015E+00    0.314973427407480377E+01   -0.381062251601568278E+04
    0.228937155597864136E-01    0.123755806751170455E+00    0.685726337371254768E+00    0.904690105315418824E-01    0.973634443998872889E+00    0.313662344986931885E+01   -0.381061288097344595E+04
    0.228960190234724463E-01    0.113819566418947735E+00    0.708084867089850634E+00    0.958920395489540889E-01    0.978900301475158718E+00    0.312535859458035148E+01   -0.381058269753342574E+04
    0.228857363793726759E-01    0.116935523446603518E+00    0.685344758620545003E+00    0.103587982947706297E+00    0.995103217229252546E+00    0.314877953010999523E+01   -0.381058102641439700E+04
    0.232292590360014713E-01    0.119669892874003300E+00    0.683953666681730077E+00    0.869422216047064378E-01    0.986608832895574772E+00    0.310797172984965364E+01   -0.381056683033078525E+04
    0.230078041944137487E-01    0.120747881447421213E+00    0.668674638405080568E+00    0.979270314466882952E-01    0.969958181489385618E+00    0.313056902660164260E+01   -0.381054825035556723E+04
    0.222698408027185643E-01    0.120842259687452991E+00    0.676308488515941608E+00    0.812026725051263609E-01    0.961493695474320287E+00    0.309167936823081835E+01   -0.381053804407181133E+04
    0.226521195119073308E-01    0.119176562742682013E+00    0.685153791434996107E+00    0.527803723913111977E-01    0.970907449683468426E+00    0.304682162000713674E+01   -0.381051351494698474E+04
    0.238610593762872691E-01    0.116037788247731241E+00    0.715410045475479262E+00    0.111391449124127573E+00    0.100500769649677268E+01    0.317186489839325114E+01   -0.381049927755242834E+04
    0.219665983667229128E-01    0.113156622184995753E+00    0.684350064743240782E+00    0.833488700119675990E-01    0.965321979326696944E+00    0.307138678953352429E+01   -0.381049567987999762E+04
    0.222626470047017425E-01    0.113128939300278092E+00    0.700216761406335264E+00    0.885825720193533783E-01    0.953665429453348756E+00    0.307958229635311209E+01   -0.381048534933076417E+04
    0.225232093639800707E-01    0.124915444019865859E+00    0.658680730431168704E+00    0.908395430859476605E-01    0.968288041976282599E+00    0.312940107479748342E+01   -0.381046686199136184E+04
    0.220989996105894863E-01    0.119928843670586760E+00    0.676240520442575876E+00    0.117537946338031135E+00    0.960718339682040234E+00    0.316195344170316517E+01   -0.381044437935054930E+04
    0.224453737805953880E-01    0.114216359025960598E+00    0.699102111615848343E+00    0.785600276450564433E-01    0.956987389566398283E+00    0.307005342233785994E+01   -0.381044230764030226E+04
    0.228525925534033281E-01    0.122764071725293009E+00    0.670420219081900415E+00    0.923876901611645485E-01    0.986042014226778507E+00    0.314044591342694979E+01   -0.381043362147384505E+04
    0.222843222916161363E-01    0.120416978972940306E+00    0.681030170547478830E+00    0.841310646828194175E-01    0.979982451645861063E+00    0.311946315735827318E+01   -0.381040972443641249E+04
    0.216823811282651664E-01    0.119555098945560170E+00    0.673080398423261062E+00    0.561747777262158188E-01    0.948775498232365178E+00    0.304383741983822986E+01   -0.381040471077445181E+04
    0.224032350473367600E-01    0.125295952454023835E+00    0.659922408386219073E+00    0.547780601277016929E-01    0.960056564039706073E+00    0.306724512199176003E+01   -0.381039729661789988E+04
    0.222226540217642099E-01    0.125550418409049985E+00    0.644910598927065815E+00    0.931597250228263507E-01    0.952861813249228473E+00    0.313659685199188942E+01   -0.381039434782342641E+04
    0.234543769791769122E-01    0.121443101888252997E+00    0.697989664324853876E+00    0.733349674699899229E-01    0.977769982983911157E+00    0.310033159702338690E+01   -0.381038672725214519E+04
    0.231363658494433515E-01    0.122882819483119216E+00    0.671079341399212104E+00    0.753434391052276720E-01    0.973574179044418675E+00    0.310812744980372235E+01   -0.381035101988085262E+04
    0.232165726912130777E-01    0.118788891559103757E+00    0.693323260303932543E+00    0.790556596364835190E-01    0.997029586893195319E+00    0.311197266870722355E+01   -0.381034948280738945E+04
    0.214310809804445571E-01    0.120796365151137355E+00    0.653821059111948766E+00    0.968947121887562823E-01    0.957900295692085568E+00    0.313118749147487652E+01   -0.381033996672458761E+04
    0.228273606888470086E-01    0.121114455073596722E+00    0.678740062940499822E+00    0.109285293050062293E+00    0.978907923103356170E+00    0.317428926782094223E+01   -0.381031860210456489E+04
    0.228314002526685961E-01    0.115802661682614036E+00    0.689972746014057670E+00    0.110603404766933894E+00    0.964632500477357713E+00    0.313568929405210772E+01   -0.381031631765160455E+04
    0.212262418233849712E-01    0.118663312014290798E+00    0.648942699118350008E+00    0.695033602694899721E-01    0.940921309278284657E+00    0.305473271946083580E+01   -0.381031514063804843E+04
    0.226056234626323960E-01    0.116843058799332516E+00    0.675038812266386401E+00    0.915041857649245005E-01    0.976088915232336873E+00    0.310491838596465541E+01   -0.381029996631097129E+04
    0.223217015338251154E-01    0.110542095057727580E+00    0.701790535687898287E+00    0.783827816876327410E-01    0.979973928657939197E+00    0.306204046113976736E+01   -0.381028457073574418E+04
    0.227921181475099523E-01    0.123936296237051602E+00    0.678053326099426479E+00    0.703191271377796717E-01    0.974511866368363067E+00    0.310359122344535843E+01   -0.381027941090558488E+04
    0.220386628724373902E-01    0.126671585778313556E+00    0.647974926223952585E+00    0.920670593711887253E-01    0.950894177734417867E+00    0.314000434378549542E+01   -0.381025993710234616E+04
    0.216813559943825965E-01    0.110052001921822226E+00    0.693253569209968834E+00    0.992421331608899782E-01    0.957409824557603706E+00    0.308812960546368087E+01   -0.381025134474659126E+04
    0.216334328434232386E-01    0.118156757813697375E+00    0.677436631591392002E+00    0.964972495137606801E-01    0.948222447870689988E+00    0.311014464795679402E+01   -0.381024132171094334E+04
    0.215495020755382578E-01    0.122804538093740256E+00    0.662030883875062814E+00    0.895795468053269817E-01    0.952221598960377613E+00    0.311648681896005320E+01   -0.381023005975933893E+04
    0.232080974004794799E-01    0.119187022865571618E+00    0.691795190581809050E+00    0.102058988766125458E+00    0.982229567037121942E+00    0.313356348801914564E+01   -0.381022844247137573E+04
    0.214859514275151757E-01    0.119273562710661959E+00    0.663899581618046297E+00    0.792992856589621181E-01    0.933422033720860633E+00    0.307606900416455886E+01   -0.381022088757768597E+04
    0.224025410999247609E-01    0.122316433012990999E+00    0.670307041192819808E+00    0.741942093773496625E-01    0.953984376321467709E+00    0.308412943249064275E+01   -0.381021977061779535E+04
    0.216272078965081306E-01    0.122434724058492081E+00    0.648054047241641618E+00    0.920141020622377015E-01    0.937129598042033995E+00    0.311865332127297101E+01   -0.381019636386020329E+04
    0.238253393047563392E-01    0.114904132197351030E+00    0.721548101474208448E+00    0.104381109148515921E+00    0.989003057497485072E+00    0.313801315909335532E+01   -0.381018123811962641E+04
    0.237354564276544659E-01    0.118966242385145277E+00    0.713635287602269797E+00    0.820762943184606963E-01    0.997111626658276462E+00    0.311734347258207434E+01   -0.381017308564074892E+04
    0.219599575802708093E-01    0.122970344777837415E+00    0.670474048159354075E+00    0.741142929626311953E-01    0.947078194522523398E+00    0.308212427754192975E+01   -0.381016673138677425E+04
    0.218978304562353447E-01    0.112631527795298475E+00    0.689111333584584096E+00    0.109393804685229162E+00    0.963625507932003855E+00    0.313347843473422882E+01   -0.381014686038604850E+04
    0.222164660096834804E-01    0.115425472134465246E+00    0.678831870503690649E+00    0.940929468406210279E-01    0.978544998787975739E+00    0.310773215354070897E+01   -0.381013863290927429E+04
    0.226391885885002218E-01    0.121006008891179545E+00    0.673395089846237860E+00    0.754860042176507540E-01    0.976105756367777300E+00    0.310784809852708976E+01   -0.381013588628429306E+04
    0.217627806017759926E-01    0.120996483791393980E+00    0.651267752459292804E+00    0.611570239799965332E-01    0.947463615411649362E+00    0.305252526624573051E+01   -0.381013265653703593E+04
    0.214871544276908806E-01    0.123104222498567104E+00    0.645161192940318373E+00    0.971342041885817908E-01    0.940127341298973906E+00    0.312468698674336842E+01   -0.381012744725378298E+04
    0.230861597166766158E-01    0.123000534782825383E+00    0.677445668899736120E+00    0.841851832326774158E-01    0.972965973285042640E+00    0.312898286032429906E+01   -0.381012674899014064E+04
    0.217254944657529099E-01    0.119459421759381998E+00    0.661042170261783357E+00    0.724439406350083359E-01    0.955393645375113176E+00    0.308180021114486280E+01   -0.381012400411206454E+04
    0.225586272164500640E-01    0.119476056138874992E+00    0.693526289658464190E+00    0.684044910112330817E-01    0.961483663164063418E+00    0.307174149203046953E+01   -0.381012092543460858E+04
    0.230034193881543877E-01    0.109969288284462424E+00    0.726698428939664298E+00    0.905926698523308038E-01    0.992053214868682476E+00    0.309574702882770225E+01   -0.381010364947873040E+04
    0.215822026578484372E-01    0.125058949511476142E+00    0.640681575357706645E+00    0.653030808068240237E-01    0.951655665930318362E+00    0.307571347373901993E+01   -0.381009902030978674E+04
    0.215116031177203862E-01    0.118764058355406057E+00    0.666397285087586111E+00    0.988229300346739892E-01    0.946587458324483322E+00    0.312254654132344012E+01   -0.381008536076393375E+04
    0.218745240139007410E-01    0.124521026254265990E+00    0.641309148010354768E+00    0.662776503556521818E-01    0.956795142479083816E+00    0.308063969794799775E+01   -0.381006922579227830E+04
    0.221024488379306765E-01    0.118734068506060150E+00    0.676756714975125573E+00    0.843123157349611463E-01    0.942396698348976103E+00    0.308942716807515128E+01   -0.381006893432881907E+04
    0.221552430054282878E-01    0.111464820864152894E+00    0.699355117134708659E+00    0.938994385010764598E-01    0.963744228528932378E+00    0.308127565358296174E+01   -0.381005023922224836E+04
    0.223170632524059345E-01    0.110538597947106215E+00    0.708608799023829672E+00    0.891189821794847181E-01    0.976202724833003854E+00    0.307536734543001300E+01   -0.381004711749230546E+04
    0.226066603484403744E-01    0.118696907236508498E+00    0.679556886003868987E+00    0.109547700509846940E+00    0.981412359768745302E+00    0.316679796314167117E+01   -0.381003620087562194E+04
    0.233676248260501901E-01    0.120749382696745816E+00    0.690330790445955800E+00    0.680693529569374040E-01    0.990946146650466764E+00    0.308492186818745706E+01   -0.381003557105621712E+04
    0.215148846177933006E-01    0.118804597746015900E+00    0.670357573760018033E+00    0.829887568324952640E-01    0.957656242399449353E+00    0.309131665226502639E+01   -0.381003465123325850E+04
    0.229290758993859825E-01    0.118623221835043841E+00    0.688377573861186476E+00    0.104997501811055105E+00    0.978061915738614340E+00    0.315949620740032122E+01   -0.380999996797758558E+04
    0.231767228892148375E-01    0.118189777141701854E+00    0.714926320129176229E+00    0.879783143292806880E-01    0.987216360700018392E+00    0.311957998066881714E+01   -0.380998399615220524E+04
    0.218307477058334934E-01    0.113650271903954936E+00    0.686800780315793391E+00    0.118632396869253642E+00    0.956527702760018972E+00    0.314014794590333546E+01   -0.380998018794230575E+04
    0.234615230774437161E-01    0.111436122042064906E+00    0.722940459404017743E+00    0.111450547944001305E+00    0.100617075935163203E+01    0.314160870274731918E+01   -0.380997280206536834E+04
    0.230378660219692603E-01    0.123997897356251330E+00    0.669708169314823909E+00    0.773794587491296593E-01    0.981394956538141239E+00    0.311172059192249773E+01   -0.380996540505851999E+04
    0.219429880983417029E-01    0.122520925006666184E+00    0.674934076140760508E+00    0.739008460996769256E-01    0.960446842770786846E+00    0.309482529158300146E+01   -0.380996151793352919E+04
    0.236353493879194534E-01    0.109304533724873323E+00    0.737617367774416444E+00    0.900447864268310028E-01    0.994066067306114132E+00    0.309092874965080622E+01   -0.380995800395652714E+04
    0.217216872695591458E-01    0.120237274538567446E+00    0.658932166720742507E+00    0.727587714437955974E-01    0.942396935647369038E+00    0.306288873783864180E+01   -0.380995794335106984E+04
    0.236772721241141626E-01    0.115819824450048667E+00    0.716996788648584404E+00    0.103963677932013138E+00    0.986679219953277897E+00    0.313988492582975720E+01   -0.380995715410621642E+04
    0.224882338173472140E-01    0.123383661730012306E+00    0.674043574595362127E+00    0.702112222958851673E-01    0.955234703771616900E+00    0.307869745821587593E+01   -0.380995390503930730E+04
    0.223902801586282826E-01    0.113619614423347809E+00    0.682534281127615272E+00    0.102490989378242456E+00    0.978497102594053314E+00    0.312311389662292793E+01   -0.380995235934693528E+04
    0.231277723712808650E-01    0.121516912140031116E+00    0.687973458282928663E+00    0.991023573240194522E-01    0.969318118429301712E+00    0.313698123940573925E+01   -0.380994349853687072E+04
    0.234479460078473451E-01    0.121079179827199346E+00    0.682847227659158063E+00    0.955435778988392298E-01    0.977499390489836917E+00    0.313317266033878949E+01   -0.380992338837584430E+04
    0.222488648679902770E-01    0.119256441826108867E+00    0.675281371521113782E+00    0.947693210207363468E-01    0.949018265036894126E+00    0.311133206955829689E+01   -0.380991115335963741E+04
    0.230619564763743234E-01    0.118267130941029225E+00    0.684091915152346908E+00    0.666053479791528097E-01    0.969621437722002044E+00    0.306208131201340761E+01   -0.380990519129810036E+04
    0.222403338018186784E-01    0.116392927808446886E+00    0.685105441974095175E+00    0.823063940940977901E-01    0.976290017571177948E+00    0.310143113558508610E+01   -0.380989827948084439E+04
    0.229270377992105562E-01    0.111737274301584463E+00    0.723225467934612398E+00    0.109348210711842947E+00    0.985558531911731928E+00    0.314437028795753148E+01   -0.380987551584583616E+04
