    0.229850574357758353E-01    0.111106618076833127E+00    0.764878349441551197E+00    0.236171799810317787E-01    0.101931634755045741E+01    0.390869282039034172E+01    0.997533573818684127E+00   -0.464583381696042372E+06   -0.570378062280500497E+01    1
    0.235621837637366473E-01    0.117864507903386262E+00    0.607044113392126494E+00    0.315741981955363349E-01    0.953863773036449536E+00    0.389512563770186215E+01    0.996546377574016651E+00   -0.449921269069132919E+06   -0.570711395613835482E+01    1
    0.246629335130691199E-01    0.116521102925332645E+00    0.708175925765403780E+00    0.777143316467241302E-01    0.105906850110286488E+01    0.398102199331769580E+01    0.998295920621577126E+00   -0.420686019439662050E+06   -0.571044728947168334E+01    1
    0.210124239320443294E-01    0.153848790352678455E+00    0.667575872468788578E+00    0.303895418124419808E-01    0.100181802474854709E+01    0.394691559058926345E+01    0.100476019278886408E+01   -0.356952046177076933E+06   -0.571378062280501098E+01    1
    0.208407101373465596E-01    0.170171668071455562E+00    0.789597994050921126E+00    0.243217639618190824E-01    0.104088971989136159E+01    0.394276900356991700E+01    0.100026983228043886E+01   -0.352197859736615559E+06   -0.571711395613834394E+01    1
    0.244718514909484583E-01    0.127616362280072282E+00    0.576673073400050251E+00    0.823788316655910818E-01    0.109826606930934112E+01    0.390481875171286985E+01    0.999228640224843589E+00   -0.350433045502098161E+06   -0.572044728947168135E+01    1
    0.235931042630762311E-01    0.171344812415760411E+00    0.732900773859222032E+00    0.217116210607672180E-01    0.101922069403565252E+01    0.393840623054720851E+01    0.997781630855311907E+00   -0.344372579948001658E+06   -0.572378062280502586E+01    1
    0.228349506185109748E-01    0.100909737629865839E+00    0.706555406928283225E+00    0.202450216512520195E-01    0.103053775415017013E+01    0.375652158474564013E+01    0.999918387416953491E+00   -0.341305339891022304E+06   -0.572711395613835883E+01    1
    0.233102650810004218E-01    0.108239891536454677E+00    0.628036757795129574E+00    0.101965530333471693E+00    0.937756813100187658E+00    0.392479697294839625E+01    0.999711384761947763E+00   -0.332960447151017783E+06   -0.573044728947169002E+01    1
    0.230712123562889920E-01    0.112461216804936814E+00    0.567975440204197879E+00    0.117445810736179643E+00    0.108551219183616032E+01    0.388984217575730362E+01    0.999541869285842655E+00   -0.318303812349699263E+06   -0.573378062280501766E+01    1
    0.206196296995565728E-01    0.104292342267599661E+00    0.612132638384934702E+00    0.148512501166670891E+00    0.953429815546489312E+00    0.398017770561423889E+01    0.100288747769621422E+01   -0.314473328111838317E+06   -0.573711395613834529E+01    1
    0.215846495670918466E-01    0.144245959479055164E+00    0.810597254568171111E+00    0.755168196979971451E-01    0.109759356215777082E+01    0.394602140188718042E+01    0.100062722256737580E+01   -0.313312874034141423E+06   -0.574044728947167915E+01    1
