9	9
1.91e-07	5.04e-07	7.89e-06	2.18e-06	3.69e-06	6.54e-06	6.69e-05	-9.4e-06	3.65e-08
5.04e-07	1.02e-05	3.9e-05	6.17e-06	1.9e-05	4.25e-05	0.000591	-4.65e-05	7.48e-07
7.89e-06	3.9e-05	0.000815	0.000164	0.000402	0.000412	0.00681	-0.00141	-9.05e-06
2.18e-06	6.17e-06	0.000164	0.000263	0.000103	0.000534	0.0015	4.32e-05	-1.26e-06
3.69e-06	1.9e-05	0.000402	0.000103	0.000242	0.000213	0.004	0.000155	-9.09e-06
6.54e-06	4.25e-05	0.000412	0.000534	0.000213	0.00126	0.00401	-0.000448	1.61e-05
6.69e-05	0.000591	0.00681	0.0015	0.004	0.00401	0.0777	0.00511	-0.000111
-9.4e-06	-4.65e-05	-0.00141	4.32e-05	0.000155	-0.000448	0.00511	0.0261	-6.39e-05
3.65e-08	7.48e-07	-9.05e-06	-1.26e-06	-9.09e-06	1.61e-05	-0.000111	-6.39e-05	6.73e-06
