    0.217463068681344081E-01    0.106564605538946575E+00    0.771094663593758001E+00    0.863986097890036137E-01   -0.435685558780926918E+01   -0.116600918898372008E+02    0.499439816451147767E+00   -0.831031075482322690E+00   -0.642012267727917862E+00    0.584509813437087189E+00    0.100274952796772387E+01   -0.191082832669698488E+06   -0.583378062280502441E+01    1
    0.210501587310349958E-01    0.134570745891850585E+00    0.635213073104785364E+00    0.109644836218859870E+00   -0.111121748720257365E+02   -0.765502095597833421E+01    0.135859982947937441E+01    0.126013774437442816E+01    0.336138738843724028E+00   -0.151893350767264912E+01    0.100006883699730653E+01   -0.190634185732476588E+06   -0.583711395613834316E+01    1
    0.233230738185776811E-01    0.103235322013671693E+00    0.553809580603097040E+00    0.876423868153336505E-01   -0.254438003901680965E+01   -0.340897642181779581E+01   -0.177306203217195635E+01   -0.153872641810463096E+01    0.276679541293424869E+00   -0.132591677877416370E+01    0.998831496681625075E+00   -0.190620670664009027E+06   -0.584044728947168412E+01    1
    0.208034831698278126E-01    0.123583254097497139E+00    0.618283807653663309E+00    0.806883286053152182E-01   -0.391324103154475544E+01   -0.837284576905050315E+01    0.246423012535923558E+01   -0.183346643999006176E+01    0.161545598118736766E+01    0.125158900951190954E+01    0.100268971965466980E+01   -0.190231884897897748E+06   -0.584378062280502064E+01    1
    0.247822217549165807E-01    0.139648030642995191E+00    0.680908637057179522E+00    0.524996383354605148E-01   -0.126617756006853117E+02   -0.114101265664931297E+02    0.273208333182887753E+01    0.235224649087272297E+01    0.172586927201669704E+01   -0.190873993872930714E+01    0.999217299229216760E+00   -0.190098425189262081E+06   -0.584711395613835627E+01    1
    0.249011198844420086E-01    0.128023422543875054E+00    0.766835912576306566E+00    0.631938014264252501E-01   -0.538561448883651472E+01   -0.154981392794122819E+01   -0.963630879589803202E+00   -0.912884210433106968E+00    0.166230487684383199E+00    0.155150712427193893E+01    0.999261816226650890E+00   -0.190090338827892207E+06   -0.585044728947168746E+01    1
    0.237943599019556570E-01    0.102854839416123181E+00    0.608157278554854130E+00    0.775295500927838110E-01   -0.568386963700386794E+01   -0.661121397244998743E+01    0.321133605122491517E+01   -0.948042956796438130E+00    0.412639258554911681E+00   -0.843267668188812713E+00    0.100269393844873322E+01   -0.189806748799451248E+06   -0.585378062280502132E+01    1
    0.242653661415823813E-01    0.109763962885525299E+00    0.645103612560965489E+00    0.966335549466044164E-01   -0.251907700133877199E+00   -0.444067577224493526E+01    0.619498328968985934E+00    0.129584008498939207E+01   -0.114459161781934737E+01    0.952589998190496168E+00    0.999966392567757545E+00   -0.189405876293520181E+06   -0.585711395613836583E+01    1
    0.238429525788902592E-01    0.128400016535176131E+00    0.757252769112915169E+00    0.995962389854152669E-01   -0.894936965535347184E+01   -0.354776749829207105E+01    0.878625417188734659E+00    0.363747818172524884E+01   -0.156686242741578363E+01   -0.921054575086265315E+00    0.999208462957179688E+00   -0.189063355852090899E+06   -0.586044728947168458E+01    1
    0.231520675308718935E-01    0.125920926340381378E+00    0.611890018687364923E+00    0.678178477809738972E-01   -0.126476709370893943E+02   -0.199513392790496091E+01   -0.855387316605642267E+00    0.361615784297173892E+01   -0.152754482739966502E+01   -0.165781933557022709E+01    0.100056084935092104E+01   -0.188844854368364060E+06   -0.586378062280500867E+01    1
    0.229793970818168124E-01    0.128668289835098149E+00    0.691255762902183046E+00    0.119607798284189826E+00   -0.459915658613926048E+01   -0.845726268925368885E+01    0.336433887878627669E+01   -0.777670504756426739E+00    0.192308097497547914E+01   -0.871744139162830001E+00    0.997679131401234542E+00   -0.188616793447513424E+06   -0.586711395613835673E+01    1
    0.242452966656539551E-01    0.124866606215857226E+00    0.767242490678165079E+00    0.103165731565278973E+00   -0.794951344779338864E+01   -0.127209126238281236E+02   -0.134084452065403292E+01    0.297333977088685142E+00    0.379495207200628926E+01   -0.103946263532036376E+01    0.999714590046078100E+00   -0.188137081386169564E+06   -0.587044728947169592E+01    1
    0.201267649509462958E-01    0.120913653190987624E+00    0.612309590599185771E+00    0.481233326769081732E-01   -0.872292538430045283E+01   -0.523539897390395836E+01   -0.124514725604867382E+01   -0.160812766841505472E+01    0.181429311434474272E+00   -0.121354797915014556E+01    0.100000250816520309E+01   -0.187846503458697669E+06   -0.587378062280501378E+01    1
    0.233386038056679103E-01    0.111869241433280628E+00    0.713825221045266134E+00    0.431935336292986471E-01   -0.539665918635182784E+01   -0.134391146349351587E+02   -0.172755675600995007E+01    0.238899740804951577E+00   -0.194763124641125063E+01   -0.167576044926868661E+01    0.100338205011980630E+01   -0.187124550512669346E+06   -0.587711395613836363E+01    1
    0.244377501903765976E-01    0.126522658950900341E+00    0.784072901845698000E+00    0.948415154337965138E-01   -0.862484118069458638E+01   -0.421762628350571944E+01   -0.771412375934505068E+00    0.311638551345995740E+01   -0.188939155964915395E+01    0.154576219133889436E+01    0.100148649721723904E+01   -0.187040324410539848E+06   -0.588044728947169038E+01    1
    0.240685206494878554E-01    0.128718443557367196E+00    0.755989568128830447E+00    0.829238742702666370E-01   -0.118796488636740172E+01   -0.265428791765269168E+01    0.250606757083390974E+01    0.144815376378568983E+01   -0.909101938850694014E+00   -0.104353207016321781E+00    0.999038628937689355E+00   -0.186924647687346907E+06   -0.588378062280502512E+01    1
    0.201746402861244928E-01    0.104115317660579049E+00    0.717487553205217621E+00    0.885387832730172575E-01   -0.650435673589834273E+01   -0.102434301584772491E+02    0.381981364120694877E+01   -0.725852025091741293E+00    0.256348828994058575E+01    0.154887249215115652E+00    0.100122757251867034E+01   -0.186899824908319861E+06   -0.588711395613835986E+01    1
    0.235011051083116942E-01    0.125214935690258711E+00    0.730428359747725020E+00    0.488699260029313021E-01   -0.570538094425971032E+01   -0.346182907140891594E+01    0.252847187944051122E+01    0.178724463930400113E+01   -0.163948804994510233E+01   -0.499824462379468093E+00    0.997264536563375215E+00   -0.186527559438460943E+06   -0.589044728947168750E+01    1
    0.241820022080026370E-01    0.122969364526061178E+00    0.734018778918137604E+00    0.818919559509544981E-01   -0.111442290762651126E+02   -0.109962479299166205E+02    0.752501537231625939E+00   -0.217547757363254490E-01   -0.871420486006430295E+00    0.895919236435047672E-01    0.998109549196559143E+00   -0.186240253083548305E+06   -0.589378062280501336E+01    1
    0.237411320707471285E-01    0.139436515258662519E+00    0.573421784689422398E+00    0.838911430205994957E-01   -0.217424450758037935E+01   -0.384802815331447157E+01    0.380060831324564585E+01   -0.864241823234704443E+00   -0.360575284640009208E+00    0.330285872655441359E+01    0.100077862603287504E+01   -0.186085499015445937E+06   -0.589711395613836142E+01    1
    0.236970943798552637E-01    0.120842540095621620E+00    0.636231492762894923E+00    0.919636988554291546E-01   -0.352103560070646893E+01   -0.134785161483121207E+02   -0.199040639196999103E+01   -0.251409399567058323E+00   -0.831572166339375585E+00    0.239770564490954907E+00    0.996552367279702311E+00   -0.185743591692866205E+06   -0.590044728947168906E+01    1
    0.221044419006867846E-01    0.129696739164778141E+00    0.780551013101909774E+00    0.897042827271121862E-01   -0.717555902422494096E+01   -0.491919598036521144E+01    0.230743429738154848E+01    0.541970344596653497E+00   -0.190498019769811333E+01    0.223073708238194079E+01    0.100348745650913851E+01   -0.185649727037255099E+06   -0.590378062280501403E+01    1
    0.207515416065962820E-01    0.131799106622264850E+00    0.612036228851756903E+00    0.951787393730045561E-01   -0.123714755166914969E+02   -0.126525829879029974E+02   -0.182154777839521742E+01   -0.181981328357915251E+01    0.321092871316398831E+01    0.632247044680961601E+00    0.100038927091594987E+01   -0.185395739817882917E+06   -0.590711395613835233E+01    1
    0.232301734417643853E-01    0.136445714522441586E+00    0.664235120184477723E+00    0.868858132895853619E-01   -0.858469289997219320E+01   -0.399248228612795053E+01    0.159943890503745045E+01    0.241757198764647185E-01   -0.116546635233763785E+01    0.247832173344942230E+01    0.999573205182428870E+00   -0.185369029102483706E+06   -0.591044728947168974E+01    1
    0.203298850227414118E-01    0.134674105093590846E+00    0.693305074487826967E+00    0.656956605909704144E-01   -0.128079224626575083E+02   -0.126223986687533198E+02    0.328375246149291478E+01   -0.184735776465320578E+00    0.227963588871088341E+01   -0.141164051937325130E+01    0.997295324582320619E+00   -0.185321098421895556E+06   -0.591378062280503869E+01    1
    0.247596244465087961E-01    0.111693686716041712E+00    0.721725040269898255E+00    0.489318003802048651E-01   -0.777782731213459311E+01   -0.703040389641183339E+01    0.803982058628026408E+00    0.929136767254921558E+00   -0.467108671498309924E+00   -0.132692348916242375E+00    0.994914827062638452E+00   -0.184770784142273624E+06   -0.591711395613837610E+01    1
    0.232003404289512320E-01    0.117985182211435252E+00    0.678591968890866815E+00    0.507689915944926906E-01   -0.120342130059027177E+02   -0.120233497024985532E+02    0.298249252723806624E+01    0.205739202809221133E+01   -0.145681034066155268E+01    0.373967534340403862E+00    0.100051733438344881E+01   -0.184441054380721034E+06   -0.592044728947170285E+01    1
    0.243837477969641239E-01    0.122886461634316560E+00    0.797884085039462621E+00    0.105218100272542026E+00   -0.130038586175960873E+02   -0.446545047822939978E+01    0.736009531367124215E+00   -0.868181808675650313E+00   -0.529565862871922866E+00    0.114548012684879819E+01    0.995085738345850679E+00   -0.184192813155573327E+06   -0.592378062280502160E+01    1
    0.200624289023358451E-01    0.116133435545804353E+00    0.790908152525232833E+00    0.490384497576786954E-01   -0.515222468812574697E+01   -0.116341838944760703E+02    0.357674439870598970E+01   -0.117532972698239457E+01   -0.886401144939623631E-01    0.174543508879750320E+01    0.100219382115247635E+01   -0.184170993735381751E+06   -0.592711395613834124E+01    1
    0.220959577772462806E-01    0.121707384244857386E+00    0.563265661890400948E+00    0.867292343032620150E-01   -0.126016561673797796E+02   -0.122093964878353543E+02    0.367891079253357578E+01   -0.185787346426057320E+01    0.349971065594928632E+01   -0.194795561482324464E+01    0.100056737934006468E+01   -0.184122373705467267E+06   -0.593044728947167687E+01    1
    0.248783032309853186E-01    0.103692134304053607E+00    0.650892354899158088E+00    0.119098069000759699E+00   -0.516176906986192741E+01   -0.356476005785381211E+01    0.218352950976626214E+00    0.141292028507340905E+00   -0.141731678776924763E+01    0.329016150924522410E+01    0.995983054533786771E+00   -0.183872647758539970E+06   -0.593378062280501606E+01    1
    0.236536595898247243E-01    0.128531928740238999E+00    0.666204576463254927E+00    0.113209441218829504E+00   -0.835658387174956019E+01   -0.309667679221289660E+01    0.211870266474823588E+01   -0.166095179744526078E+01   -0.498789833301729324E-01    0.318190864793833850E+01    0.999560063481873873E+00   -0.183456752986090694E+06   -0.593711395613835968E+01    1
    0.218938551565339909E-01    0.111811792103950175E+00    0.598107550025477996E+00    0.756975468657396372E-01   -0.849723466168113539E+01   -0.715347217210241570E+01   -0.150398466575274958E+01    0.337345051980147215E+01   -0.802424785617948277E+00    0.594011626378948776E+00    0.100227880004870062E+01   -0.182517283622060233E+06   -0.594044728947169531E+01    1
    0.231673632717550072E-01    0.103617947993817627E+00    0.613119379141146448E+00    0.734696639723879941E-01   -0.262054861297889907E+01   -0.127496031538421661E+01   -0.158933647344282503E+01    0.890858921712212037E-02    0.398951054619884005E+00    0.182567746815002829E+01    0.996514860454264850E+00   -0.182465864960523817E+06   -0.594378062280501940E+01    1
    0.216030614381805888E-01    0.128897562631650808E+00    0.747923794705173339E+00    0.945038146575256227E-01   -0.110480995213522863E+02   -0.445737335446705174E+01    0.277159798476121289E+01    0.841238292021506240E+00    0.457281936470248063E+00   -0.151336166659341376E+01    0.999516135018490015E+00   -0.182271654902786016E+06   -0.594711395613835059E+01    1
    0.218329639576793633E-01    0.126617430317138957E+00    0.702511889200533535E+00    0.649782020094865492E-01   -0.139807167642977301E+02   -0.535909789080339571E+01   -0.676353476947017196E+00   -0.118677631988503141E+01    0.122533377664650001E+00   -0.402575450762375997E+00    0.998877259121183081E+00   -0.182082270545922423E+06   -0.595044728947167822E+01    1
    0.206541604515081516E-01    0.101840542610468140E+00    0.561151306749154588E+00    0.104104371018359176E+00   -0.119238457085367280E+02   -0.737216565926594658E+01   -0.164430708451138585E+01    0.115779396715946792E+01    0.783955259616723410E+00   -0.110632437064339006E+01    0.998900388130090522E+00   -0.182070349637020670E+06   -0.595378062280501563E+01    1
    0.216029079562509892E-01    0.100338997004710370E+00    0.657179198252957342E+00    0.110085290613801234E+00   -0.372660683443680085E+01   -0.419097152079915602E+01    0.185893005835467395E+01   -0.102350707115155215E+01    0.339635981071826798E+00    0.135969631630536503E+01    0.996895115047901847E+00   -0.181866644976090756E+06   -0.595711395613834949E+01    1
    0.244004934205414234E-01    0.134587041798473001E+00    0.620414434859678954E+00    0.722368303566500308E-01   -0.383710636302400232E+01   -0.909634720063840696E+01    0.136331694012347659E+01   -0.910328959822636063E+00    0.344352875953185755E+01    0.837397011852567541E+00    0.100070182094410343E+01   -0.181451620815787959E+06   -0.596044728947167890E+01    1
    0.248538608611675246E-01    0.120696365694009336E+00    0.772763816831056216E+00    0.836712448407021941E-01   -0.761748907324632185E+00   -0.457679823604127733E+00    0.304179688381286173E+00   -0.125465048764107356E+00   -0.143389283616607388E+01    0.167026923602519295E+01    0.100183006161161359E+01   -0.181447445485402684E+06   -0.596378062280501009E+01    1
    0.241395204960514372E-01    0.102342861845941796E+00    0.717240030066131240E+00    0.471081704119840836E-01   -0.338794487655686360E+01   -0.797907899263867737E+01    0.514949061129144958E+00   -0.639859694156359460E-01    0.431231612471938863E+00   -0.147298334253101704E+01    0.998336004367639918E+00   -0.181377626360080088E+06   -0.596711395613835194E+01    1
    0.212929394275083068E-01    0.113583997579129445E+00    0.645177283887173547E+00    0.837452499528542893E-01   -0.135581718969156526E+02   -0.168829646489934504E+01    0.175279721462915505E+01    0.392017508754243504E+01   -0.835967769593860766E+00   -0.368597591385157353E+00    0.100303050454261511E+01   -0.181214275130948343E+06   -0.597044728947169379E+01    1
    0.224427509422359464E-01    0.134869653588874455E+00    0.762110680800977880E+00    0.754612025755451166E-01   -0.124535317705416411E+02   -0.101889500477019830E+02    0.268019332660476639E+01    0.298637135832570344E+01   -0.614275001549910993E-01    0.394929184274048772E-01    0.100014923680142709E+01   -0.181062767083693703E+06   -0.597378062280502675E+01    1
    0.232158310769837797E-01    0.126527212744850431E+00    0.730854771291165828E+00    0.592629283417502664E-01   -0.944175464607221038E+01   -0.170043037471758751E+01    0.394747317492491945E+01    0.758579779271592702E+00   -0.308580136843543240E+00   -0.142771338545952009E+01    0.999618829898991090E+00   -0.180834436615831160E+06   -0.597711395613836682E+01    1
    0.229297356938151300E-01    0.113994044074573753E+00    0.748995277387681568E+00    0.884375650696891114E-01    0.947042361034000635E-01   -0.959631260040391965E+01    0.390307976358418074E+01    0.460068929893257206E+00   -0.729480159093592428E+00    0.176437934846690325E+01    0.997533370847268341E+00   -0.180471534512581944E+06   -0.598044728947168824E+01    1
