    0.221675166232301810E-01    0.119004384077174924E+00    0.657017162185805748E+00    0.844867747714087014E-01    0.971811392896296367E+00    0.309160036039386465E+01    0.218883511981275675E+00    0.999277290842413790E+00   -0.536290208927812819E+04
    0.222682360055693127E-01    0.121058322553699693E+00    0.617067165277067065E+00    0.447201206858319350E-01    0.953632443869208646E+00    0.301449852186458855E+01    0.727531054629615648E+00    0.996741858163899375E+00   -0.536207054516799235E+04
    0.218519055764116003E-01    0.121347025019188731E+00    0.593779422631793397E+00    0.604437879182798746E-01    0.933510064474646684E+00    0.305304468048074451E+01    0.109447732944179932E+01    0.996893531355619533E+00   -0.536205453563636729E+04
    0.219727405511758803E-01    0.122400405277762941E+00    0.602164925812732621E+00    0.830173847257864861E-01    0.942786728846199407E+00    0.309959610233001293E+01    0.959081402219755574E+00    0.998691749230792070E+00   -0.536198001894652225E+04
    0.222545623674688942E-01    0.125878398865460012E+00    0.616314199090697956E+00    0.893995456625335250E-01    0.946004290322238983E+00    0.313723028056420628E+01    0.481564491005727291E+00    0.100577595575288292E+01   -0.536189338786652206E+04
    0.219299967489027074E-01    0.116466742928547473E+00    0.606646685648386752E+00    0.775861341078917799E-01    0.947591723170118749E+00    0.308559541412223037E+01    0.117181468265255417E+01    0.100084425765728202E+01   -0.536183260491830151E+04
    0.227150882718351634E-01    0.119624700858372984E+00    0.640760687177655108E+00    0.648788328434192763E-01    0.958814878982708785E+00    0.306651268827555334E+01    0.513852326851812924E+00    0.100104631243296227E+01   -0.536140975300926311E+04
    0.217692337814025250E-01    0.115466441500576500E+00    0.633133339048320476E+00    0.734712875952748257E-01    0.964067173999238802E+00    0.306943776162678628E+01    0.731627258918627787E+00    0.100174895104339035E+01   -0.536121376436861829E+04
    0.217900676107436048E-01    0.123712088170547824E+00    0.582130485911338758E+00    0.942343092568038720E-01    0.934556650305211734E+00    0.313420053406345867E+01    0.115349528995285766E+01    0.100016550486183875E+01   -0.536105130688496138E+04
    0.220939760337518810E-01    0.125746138056253370E+00    0.596846626650891499E+00    0.876343262084945951E-01    0.937913103720809160E+00    0.312649848588110046E+01    0.815130064290857437E+00    0.100234211776423465E+01   -0.536082849271803570E+04
    0.227028351258480691E-01    0.116580945349731166E+00    0.632241591407886716E+00    0.964675492319768124E-01    0.966096583430968270E+00    0.310958831829166016E+01    0.847955509291570153E+00    0.997095788702483832E+00   -0.536081146593396443E+04
    0.220035380551564207E-01    0.120494095865232673E+00    0.592107585277569015E+00    0.641407257080352095E-01    0.944443915605803985E+00    0.307015170115338520E+01    0.126421099807420334E+01    0.100132103561794961E+01   -0.536072286316364443E+04
    0.223238500849001972E-01    0.121471877024757272E+00    0.619855727281044433E+00    0.894045291215112836E-01    0.947826436624083724E+00    0.311706105225216579E+01    0.761295971405592686E+00    0.100052609102589707E+01   -0.536064979605274857E+04
    0.216568652090576297E-01    0.123293540337882576E+00    0.581907758868226654E+00    0.555784742059326417E-01    0.933482506524682454E+00    0.305173875238697212E+01    0.114166139808532052E+01    0.999176386077194612E+00   -0.536044259572349256E+04
    0.219036098709497404E-01    0.120307146784944030E+00    0.626456949926642248E+00    0.640448677876695460E-01    0.960666652257578968E+00    0.306086127534607133E+01    0.533753764169904943E+00    0.100150075429708285E+01   -0.535986510856081713E+04
    0.216255345132845417E-01    0.127198308991385040E+00    0.626590562326977851E+00    0.860511838942101259E-01    0.951041885610960258E+00    0.312134807512425994E+01    0.205917588885633135E+00    0.999980928519112577E+00   -0.535980195146005553E+04
    0.218186697869351375E-01    0.123776781522525664E+00    0.596051241212925298E+00    0.829306499111806539E-01    0.941650637221416731E+00    0.310563625991334069E+01    0.848133735079334761E+00    0.999947889669517531E+00   -0.535968585438624450E+04
    0.217263920684561788E-01    0.116554732947348472E+00    0.631954099536972347E+00    0.100335933813799114E+00    0.963390064850549455E+00    0.312680570702249083E+01    0.708409028164973309E+00    0.100185539750245245E+01   -0.535958044202974179E+04
    0.221174571821132412E-01    0.124097361913960508E+00    0.625397461810317190E+00    0.946728833151938148E-01    0.960901026550466719E+00    0.313654115564256708E+01    0.432143680210894998E+00    0.100199797978748006E+01   -0.535948377901964523E+04
    0.219282420145427738E-01    0.117464093197316682E+00    0.639711237789695297E+00    0.561838460759746944E-01    0.965970074066139217E+00    0.303816005367270980E+01    0.509157392727503599E+00    0.100073673866972257E+01   -0.535937881525435205E+04
    0.223539586829798881E-01    0.115736044594824491E+00    0.675694852609615593E+00    0.565431133324012791E-01    0.970067492170309520E+00    0.303728723644170673E+01    0.249415553063133982E+00    0.999047412540456037E+00   -0.535927971833448828E+04
    0.219588738081537144E-01    0.123518391500376967E+00    0.631400926061592593E+00    0.718832689679622105E-01    0.957968932248611349E+00    0.307267214362568586E+01    0.419887308799815062E+00    0.996084017385158837E+00   -0.535921120844323104E+04
