    0.228720127203034390E-01    0.115347283226386599E+00    0.664879734205362061E+00    0.169519237943758810E+00    0.973847472626672150E+00    0.326469556492675039E+01    0.307533832933832407E+01    0.100230176201754762E+01   -0.536599685911308643E+04
    0.213883605217188993E-01    0.122239993610672962E+00    0.588222445649005610E+00    0.830917055489079487E-01    0.927807582780338813E+00    0.310402442700005654E+01    0.277795206266000827E+01    0.100115811470898963E+01   -0.536449630952284679E+04
    0.224525829757308767E-01    0.126113769819905908E+00    0.633556712957823787E+00    0.455614132529466240E-01    0.956203442658816849E+00    0.304542298728864225E+01    0.316532556022443146E+01    0.100077135980989640E+01   -0.536322971431901078E+04
    0.230338345709199185E-01    0.119598393940533870E+00    0.678755341546975033E+00    0.101704160525926582E+00    0.989321667326327425E+00    0.314318288048950745E+01    0.333120203399906512E+01    0.100176921390113116E+01   -0.536300878003424896E+04
    0.218605579863597813E-01    0.129240087116715557E+00    0.613514015003906121E+00    0.704882385428385605E-01    0.949253236121859412E+00    0.308430501856131123E+01    0.315034808129509614E+01    0.997156305793574838E+00   -0.536293446504877102E+04
    0.214866106142553477E-01    0.112769038495259613E+00    0.618065306618886590E+00    0.541687720708425857E-01    0.946539082387092279E+00    0.301240578555847538E+01    0.273277208326202992E+01    0.996288563755859169E+00   -0.536292057527577799E+04
    0.221316018471375137E-01    0.127800415011615237E+00    0.652001142731666095E+00    0.662597314562734935E-01    0.968501309743931227E+00    0.307712497652705474E+01    0.345376504335347567E+01    0.999801480722653402E+00   -0.536289590741721258E+04
    0.218969329229228640E-01    0.118729075116481050E+00    0.647791027503947903E+00    0.842864607638659363E-01    0.962426489733651969E+00    0.308848548394424416E+01    0.316231589838664862E+01    0.996322185869634946E+00   -0.536268543800121552E+04
    0.228399533720295284E-01    0.124708262841602815E+00    0.729577147775882784E+00    0.148896958293165932E+00    0.100999396546801323E+01    0.324161271730561706E+01    0.397369851561626053E+01    0.100115257087256060E+01   -0.536263615923595262E+04
    0.221389669906057705E-01    0.116105966395248034E+00    0.638532509971518669E+00    0.661941142680992495E-01    0.962697905771742080E+00    0.305457205020339195E+01    0.290123926259219322E+01    0.100139431505244092E+01   -0.536249666698543660E+04
    0.223251948029476524E-01    0.117507344936290170E+00    0.619663412752624487E+00    0.132620706787222126E+00    0.957650427538109250E+00    0.318622998892597842E+01    0.277884563748075486E+01    0.997825838450232649E+00   -0.536240937764362934E+04
    0.223004375365555806E-01    0.127198937791376698E+00    0.637198868352839454E+00    0.707003804535807495E-01    0.955109254561149701E+00    0.309463177788517374E+01    0.325203763607172913E+01    0.998029610869089256E+00   -0.536199391043895048E+04
    0.211390058062041614E-01    0.121675441516563454E+00    0.581294803471661403E+00    0.291697081259709376E-01    0.930308028043577928E+00    0.300398135034034475E+01    0.269448618510171878E+01    0.100392246652599848E+01   -0.536188325659932343E+04
    0.211139721199872510E-01    0.119688263422992838E+00    0.610236175499481948E+00    0.530744324999903455E-01    0.952036639913289129E+00    0.303859748325704704E+01    0.288271641927009092E+01    0.100182884604871680E+01   -0.536180145430546781E+04
    0.225032207804762782E-01    0.130783448187413665E+00    0.698253846240760589E+00    0.115935882245198976E+00    0.998670459609462657E+00    0.318779445360250957E+01    0.392867845272001981E+01    0.998405948259896370E+00   -0.536175850848228401E+04
    0.220038844550324263E-01    0.132576352062869940E+00    0.652355706496448029E+00    0.373437339634777460E-01    0.968804216030909937E+00    0.303424096440315871E+01    0.357377662283459685E+01    0.998631067262725325E+00   -0.536175493356483457E+04
    0.223986713971054754E-01    0.119466213742041083E+00    0.648088502994245919E+00    0.324808256027084505E-01    0.967698392599669166E+00    0.299401681248625895E+01    0.310169394051214509E+01    0.997738186410155214E+00   -0.536151010494228103E+04
    0.229845794868124356E-01    0.125968615248159721E+00    0.733739759378102208E+00    0.162066134163900061E+00    0.101419823723076763E+01    0.327238189589332906E+01    0.402276591814494289E+01    0.100161937114599975E+01   -0.536145847714133015E+04
    0.214562939946561781E-01    0.120876403581668929E+00    0.579737262146630017E+00    0.567405815664151075E-01    0.932587479903939420E+00    0.303840637393213253E+01    0.259483120088489505E+01    0.998614627857652426E+00   -0.536135212700666671E+04
    0.223323805760329008E-01    0.126270592218759303E+00    0.677228140422164393E+00    0.116261120322081760E+00    0.994530357453934366E+00    0.318092113692842382E+01    0.358376444182965148E+01    0.100116733932515500E+01   -0.536126735730971632E+04
    0.211777707077537743E-01    0.112447095743431452E+00    0.593077088322944590E+00    0.791054937623415083E-01    0.938899998147189385E+00    0.306875828016915531E+01    0.248448728873711699E+01    0.100303700066925505E+01   -0.536124581514308738E+04
    0.223659585238504509E-01    0.122284833330671111E+00    0.661343024469341789E+00    0.843173991688381669E-01    0.968426396419933222E+00    0.311244696489373363E+01    0.328105428713681935E+01    0.100001659399546949E+01   -0.536112964543837825E+04
    0.217654410658894223E-01    0.112480637159308380E+00    0.639070841551343971E+00    0.112159149669321251E+00    0.963568965919108900E+00    0.314407296578198814E+01    0.284041808978025134E+01    0.100377838826296517E+01   -0.536111986078837799E+04
    0.224505656199005393E-01    0.110691821337624952E+00    0.649766137836599533E+00    0.113730811493550188E+00    0.963890074880630832E+00    0.313437594173313006E+01    0.283626887445546183E+01    0.999292797031292923E+00   -0.536111633134110616E+04
    0.219493459963934143E-01    0.118202108853323620E+00    0.593521679572257987E+00    0.498171938768555145E-01    0.932897768632203306E+00    0.302550290357736973E+01    0.264687720827405926E+01    0.998514745266097625E+00   -0.536108245300597991E+04
    0.215384130261859173E-01    0.121286314320526362E+00    0.639245591757195308E+00    0.450979034394452874E-01    0.959837387333594472E+00    0.302852250311590643E+01    0.316151821070029815E+01    0.100089358555566244E+01   -0.536106739258187463E+04
    0.216018632209844484E-01    0.106234517383177601E+00    0.571809268051792663E+00    0.605922256738055942E-01    0.917916340310962031E+00    0.301417840154883709E+01    0.209167032316740231E+01    0.100075106458412200E+01   -0.536100393261910631E+04
