9	9
0.00035	0.000643	0.0047	0.0031	0.00274	0.0078	0.062	0.0147	-0.000447
0.000643	0.00287	0.00703	0.000658	0.00424	0.00845	0.155	0.00745	0.000175
0.0047	0.00703	0.00894	0.00239	0.00416	0.00513	0.0624	-0.0206	0.000263
0.0031	0.000658	0.00239	0.014	0.00156	0.0272	0.0107	0.02	-0.000179
0.00274	0.00424	0.00416	0.00156	0.00409	-0.000556	0.0363	0.0457	0.000305
0.0078	0.00845	0.00513	0.0272	-0.000556	0.00562	0.00501	-0.00333	0.00213
0.062	0.155	0.0624	0.0107	0.0363	0.00501	0.0474	0.0364	-0.000522
0.0147	0.00745	-0.0206	0.02	0.0457	-0.00333	0.0364	0.053	-0.000322
-0.000447	0.000175	0.000263	-0.000179	0.000305	0.00213	-0.000522	-0.000322	0.00174
