0.010139 21055.7 24810 0.994884
0.010448 21267.5 24737.2 0.994756
0.010766 21468.6 24650.6 0.994627
0.011094 21658.2 24549.9 0.994497
0.011432 21835.5 24436.4 0.994365
0.01178 21999.6 24310.8 0.994232
0.012139 22149.9 24173.4 0.994098
0.012509 22285.5 24025 0.993963
0.01289 22405.2 23866.2 0.993828
0.013282 22508.4 23697.9 0.993692
0.013687 22594.6 23519.8 0.993557
0.014103 22662.3 23333.3 0.993422
0.014533 22711.2 23137.8 0.993287
0.014975 22740.5 22934.8 0.993153
0.015432 22749.2 22723.5 0.993021
0.015902 22736.4 22505.2 0.99289
0.016386 22701.8 22280.2 0.992762
0.016885 22644.7 22048.5 0.992637
0.017399 22564.3 21810.5 0.992515
0.017929 22460.4 21566.3 0.992397
0.018475 22332.1 21316.2 0.992284
0.019038 22179.5 21060.3 0.992176
0.019617 22002.5 20799.4 0.992074
0.020215 21800.6 20532.7 0.991979
0.02083 21574.4 20261.4 0.991892
0.021465 21323.2 19984.5 0.991814
0.022119 21048 19702.8 0.991746
0.022792 20749.8 19416.7 0.991689
0.023486 20428.7 19125.6 0.991644
0.024201 20085.7 18829.8 0.991613
0.024939 19721.6 18528.8 0.991597
0.025698 19338.7 18223.8 0.991597
0.026481 18937.7 17914.2 0.991614
0.027287 18521.1 17601 0.991652
0.028118 18090.4 17284.2 0.991711
0.028974 17647.8 16964.4 0.991792
0.029857 17195.3 16641.5 0.9919
0.030766 16736.3 16316.7 0.992034
0.031703 16272.8 15989.6 0.992198
0.032669 15807.5 15660.7 0.992394
0.033663 15344 15330.9 0.992624
0.034689 14883.8 14999.5 0.992891
0.035745 14431 14667.7 0.993198
0.036834 13987.4 14335.1 0.993548
0.037956 13556.2 14002.3 0.993944
0.039111 13140 13670 0.994388
0.040303 12740 13337.5 0.994885
0.04153 12359.1 13005.9 0.995437
0.042795 11998.3 12675 0.99605
0.044098 11659 12345.3 0.996725
0.045441 11341.5 12016.9 0.997468
0.046825 11046.1 11690.1 0.998283
0.048251 10772.2 11365.2 0.999172
0.04972 10519 11042.4 1.00014
0.051235 10284.1 10721.7 1.0012
0.052795 10065.7 10403.7 1.00235
0.054403 9860.31 10088.6 1.00359
0.05606 9664.38 9776.37 1.00493
0.057767 9473.52 9467.52 1.00638
0.059526 9283.41 9162.54 1.00794
0.061339 9088.25 8860.94 1.00962
0.063207 8883.46 8563.41 1.01143
0.065132 8664.84 8270.33 1.01336
0.067115 8428.5 7982 1.01544
0.069159 8171.68 7698.54 1.01765
0.071266 7893.5 7420.3 1.02001
0.073436 7594.92 7147.88 1.02253
0.075672 7273 6880.84 1.02522
0.077977 6932.22 6619.35 1.0281
0.080352 6582.22 6364.02 1.03115
0.082799 6229.34 6114.85 1.03438
0.08532 5880.26 5871.8 1.03781
0.087919 5541.87 5634.63 1.04145
0.090596 5222.29 5403.4 1.0453
0.093355 4930.2 5177.79 1.04942
0.096199 4670.11 4958.23 1.05377
0.099128 4444.82 4744.92 1.05837
0.10215 4254.3 4537.53 1.06325
0.10526 4096.83 4336.65 1.0684
0.10846 3967.45 4142.36 1.07383
0.11177 3858.29 3953.76 1.07959
0.11517 3761.07 3772.28 1.08565
0.11868 3664.22 3596.98 1.09208
0.12229 3557.53 3428.8 1.09885
0.12602 3433.09 3267.14 1.10597
0.12985 3287.9 3112.94 1.11342
0.13381 3120.62 2964.85 1.12127
0.13788 2934.35 2823.37 1.12952
0.14208 2741.62 2687.76 1.13817
0.14641 2552.52 2557.81 1.14726
0.15087 2378.53 2433.36 1.15681
0.15546 2227.77 2314.3 1.16679
0.1602 2106.17 2199.89 1.17734
0.16508 2011.05 2090.34 1.18838
