0.010448 19103.9 22220.6 0.995214
0.010766 19284.5 22142.8 0.995095
0.011094 19454.8 22052.4 0.994974
0.011432 19614.1 21950.4 0.994853
0.01178 19761.5 21837.5 0.99473
0.012139 19896.5 21714.1 0.994606
0.012509 20018.3 21580.8 0.994481
0.01289 20125.8 21438.2 0.994355
0.013282 20218.5 21287 0.994229
0.013687 20295.9 21127 0.994103
0.014103 20356.8 20959.5 0.993977
0.014533 20400.7 20783.9 0.993851
0.014975 20427 20601.6 0.993726
0.015432 20434.8 20411.7 0.993601
0.015902 20423.4 20215.7 0.993478
0.016386 20392.3 20013.6 0.993357
0.016885 20340.9 19805.4 0.993238
0.017399 20268.8 19591.6 0.993122
0.017929 20175.4 19372.2 0.993008
0.018475 20060.2 19147.6 0.992899
0.019038 19923.1 18917.7 0.992794
0.019617 19764.1 18683.4 0.992694
0.020215 19582.7 18443.9 0.9926
0.02083 19379.5 18200.2 0.992513
0.021465 19153.9 17951.4 0.992432
0.022119 18906.7 17698.4 0.992361
0.022792 18638.8 17441.3 0.992298
0.023486 18350.4 17179.8 0.992247
0.024201 18042.3 16914.2 0.992206
0.024939 17715.2 16643.8 0.992178
0.025698 17371.3 16369.8 0.992165
0.026481 17011.1 16091.7 0.992167
0.027287 16636.9 15810.4 0.992185
0.028118 16249.9 15525.8 0.992222
0.028974 15852.4 15238.5 0.992279
0.029857 15446 14948.5 0.992359
0.030766 15033.7 14656.7 0.992461
0.031703 14617.3 14362.9 0.99259
0.032669 14199.3 14067.5 0.992746
0.033663 13783 13771.2 0.992932
0.034689 13369.6 13473.5 0.993151
0.035745 12962.9 13175.4 0.993404
0.036834 12564.4 12876.7 0.993695
0.037956 12177.1 12577.8 0.994027
0.039111 11803.2 12279.3 0.9944
0.040303 11443.9 11980.6 0.994821
0.04153 11101.8 11682.8 0.99529
0.042795 10777.7 11385.5 0.995812
0.044098 10472.9 11089.4 0.99639
0.045441 10187.7 10794.4 0.997028
0.046825 9922.36 10500.8 0.997729
0.048251 9676.27 10209 0.998497
0.04972 9448.83 9918.99 0.999338
0.051235 9237.82 9630.93 1.00025
0.052795 9041.71 9345.29 1.00125
0.054403 8857.18 9062.21 1.00233
0.05606 8681.18 8781.78 1.0035
0.057767 8509.74 8504.35 1.00477
0.059526 8338.97 8230.4 1.00613
0.061339 8163.67 7959.48 1.00761
0.063207 7979.71 7692.22 1.0092
0.065132 7783.33 7428.95 1.0109
0.067115 7571.04 7169.95 1.01273
0.069159 7340.34 6915.33 1.01468
0.071266 7090.46 6665.41 1.01677
0.073436 6822.26 6420.7 1.01899
0.075672 6533.09 6180.82 1.02137
0.077977 6226.98 5945.93 1.02393
0.080352 5912.58 5716.59 1.02664
0.082799 5595.61 5492.76 1.02951
0.08532 5282.03 5274.43 1.03256
0.087919 4978.08 5061.39 1.0358
0.090596 4691 4853.69 1.03924
0.093355 4428.63 4651.03 1.04291
0.096199 4195 4453.81 1.0468
0.099128 3992.63 4262.2 1.05091
0.10215 3821.49 4075.91 1.05528
0.10526 3680.04 3895.47 1.0599
0.10846 3563.82 3720.94 1.06477
0.11177 3465.77 3551.53 1.06994
0.11517 3378.44 3388.51 1.07539
0.11868 3291.44 3231.04 1.08118
0.12229 3195.6 3079.98 1.08726
0.12602 3083.82 2934.76 1.09368
0.12985 2953.4 2796.25 1.10039
0.13381 2803.14 2663.22 1.10746
0.13788 2635.82 2536.14 1.1149
0.14208 2462.71 2414.32 1.12271
0.14641 2292.84 2297.6 1.13091
0.15087 2136.55 2185.8 1.13953
0.15546 2001.13 2078.86 1.14856
0.1602 1891.9 1976.09 1.15809
0.16508 1806.46 1877.68 1.16809
0.1701 1740.66 1783.46 1.17858
0.17529 1685.39 1692.74 1.18969
0.18062 1631.04 1606.02 1.20134
0.18612 1568.08 1522.75 1.21363
0.19179 1490.59 1442.91 1.22661
0.19763 1400.48 1366.52 1.2403
0.20365 1304.91 1293.47 1.25473
0.20985 1212.91 1223.76 1.26994
0.21625 1131.93 1157.19 1.28597
0.22283 1066.44 1093.98 1.3028
0.22962 1015.9 1033.83 1.32055
0.23661 974.305 976.808 1.33915
0.24382 933.791 922.655 1.3587
0.25124 888.221 871.354 1.3792
0.25889 835.885 822.686 1.40075
0.26678 780.055 776.519 1.42337
0.2749 727.076 732.833 1.44708
0.28327 682.077 691.426 1.47199
0.2919 645.392 652.118 1.49818
0.30079 613.824 614.763 1.52579
0.30995 582.685 579.169 1.55501
0.31939 549.005 545.153 1.58608
0.32912 513.843 512.554 1.61931
0.33914 480.427 481.531 1.65464
0.34947 451.254 452.493 1.6915
0.36011 426.117 425.946 1.7288
0.37108 402.476 402.325 1.76501
0.38238 378.631 378.631 1.80571
0.39402 354.731 354.731 1.85223
0.40602 332.323 332.323 1.9011
0.41839 312.151 312.151 1.94971
0.43113 293.776 293.776 1.99844
0.44426 276.049 276.049 2.05095
0.45779 258.707 258.707 2.10891
0.47173 242.341 242.341 2.17015
0.4861 227.398 227.398 2.232
0.5009 213.441 213.441 2.29615
0.51616 200.022 200.022 2.36539
0.53188 187.32 187.32 2.43881
0.54808 175.497 175.497 2.51484
0.56477 164.444 164.444 2.59397
0.58197 153.981 153.981 2.6778
0.59969 144.115 144.115 2.76622
0.61795 134.895 134.895 2.8583
0.63677 126.238 126.238 2.95478
0.65617 118.085 118.085 3.05638
0.67615 110.444 110.444 3.16266
0.69674 103.282 103.282 3.2738
0.71796 96.553 96.553 3.39046
0.73983 90.2431 90.2431 3.5126
0.76236 84.3315 84.3315 3.64031
0.78557 78.7895 78.7895 3.77397
