    0.220436464177210245E-01    0.125527985622045674E+00    0.635356529697965633E+00    0.494718245718697297E-01    0.971073715866226705E+00    0.304725237136773508E+01    0.323592727186258688E+01    0.605294631178113551E+00    0.100092208855574993E+01   -0.536808238742115918E+04
    0.212027380935177687E-01    0.111427874213654687E+00    0.563775664005547683E+00    0.105402753416370940E+00    0.923951452855895528E+00    0.310972171690628585E+01    0.247621374078207124E+01    0.100417749891813357E+01    0.997318140622920013E+00   -0.536536791456725405E+04
    0.212569673650316350E-01    0.119928569245290412E+00    0.553718295405603911E+00    0.514055055317088894E-01    0.913048760130345749E+00    0.303651839539972412E+01    0.264744474954363884E+01    0.109081565304149497E+01    0.999318528526814909E+00   -0.536409423943248203E+04
    0.221724432059665286E-01    0.124874123450869123E+00    0.605707015974473850E+00    0.902379442133623838E-01    0.942498116283177811E+00    0.314296612179860935E+01    0.335684461997276795E+01    0.138048331069885699E+01    0.100497868024566817E+01   -0.536320170430801227E+04
    0.224927771232324644E-01    0.123101573665964414E+00    0.702627700606355377E+00    0.136804075589551849E+00    0.991366886157036831E+00    0.322272734692858087E+01    0.336388681892099406E+01    0.412052142511962621E-01    0.100228797188015051E+01   -0.536313990270213890E+04
    0.223521891860924832E-01    0.128693706440384303E+00    0.623582029440536645E+00    0.731711722308489992E-01    0.956622038562280674E+00    0.310571991179198870E+01    0.355659483740528337E+01    0.119554520234135175E+01    0.999794698603262089E+00   -0.536285098965173620E+04
    0.220298167524798430E-01    0.133651649242705367E+00    0.694532176194406103E+00    0.578763630280779429E-01    0.984601527837779433E+00    0.308167773838618597E+01    0.370214044761106464E+01    0.698028536415983697E-01    0.100101861971269490E+01   -0.536250314996673023E+04
    0.226099811199343692E-01    0.126254358976088304E+00    0.715327947648062290E+00    0.170724260273396627E+00    0.999586600093083755E+00    0.328366156399479747E+01    0.373742658206225453E+01    0.244940731299944564E+00    0.997164121514905966E+00   -0.536235465530023612E+04
    0.213509756860400697E-01    0.123570240875101517E+00    0.618049288315449918E+00    0.385027327797795235E-01    0.937893494960996499E+00    0.302142110972098088E+01    0.283802999234420872E+01    0.120234499507973436E+00    0.100237820709389069E+01   -0.536213112049537176E+04
    0.212353976959168411E-01    0.122979616156189520E+00    0.602000680470629601E+00    0.100558410652920788E+00    0.942602531344076899E+00    0.314057331971752518E+01    0.289053042021938866E+01    0.458170406434213695E+00    0.100030772520105971E+01   -0.536178203034707349E+04
    0.223639633134848567E-01    0.120115509119101863E+00    0.704081405889936618E+00    0.117806739851169184E+00    0.998512772146601169E+00    0.316446828649857892E+01    0.343463461445837348E+01    0.183847891141255437E+00    0.998955758487085066E+00   -0.536153177418514861E+04
    0.226950985547651925E-01    0.128583626916971672E+00    0.709008651773332610E+00    0.426248958701551314E-01    0.990367890533168538E+00    0.304469503044638090E+01    0.361859287771843530E+01    0.107853011040450308E+00    0.100197163184928217E+01   -0.536120403734432875E+04
    0.222453437756987699E-01    0.120105865173004964E+00    0.633744649968529528E+00    0.375586869203829166E-01    0.950351695162921506E+00    0.301450529152169189E+01    0.304267732957163073E+01    0.566262990563828228E+00    0.100219558293938338E+01   -0.536111110141183326E+04
    0.213866915331014373E-01    0.117331491947693045E+00    0.621877492306221247E+00    0.101083273859179604E+00    0.954020309526840693E+00    0.313005876013844730E+01    0.273706917247489789E+01    0.234933664941772674E+00    0.100259749335055415E+01   -0.536092263958738477E+04
    0.232380949795978065E-01    0.123684757859073874E+00    0.693506908595737492E+00    0.131765267849183271E+00    0.991236235994000348E+00    0.321078413827444376E+01    0.345294726167631083E+01    0.342123875061445537E+00    0.100280636818762559E+01   -0.536087988557980862E+04
    0.230776101345318632E-01    0.125464966779067710E+00    0.748580236043949632E+00    0.135033620901570561E+00    0.100268453580537309E+01    0.321662233924282948E+01    0.388326547491596497E+01    0.145351406697572932E+00    0.100051940552873697E+01   -0.536080160021914253E+04
    0.225977324974721526E-01    0.117040159529088722E+00    0.673577861902927344E+00    0.943800299712486968E-01    0.981794274642773024E+00    0.312319310604198108E+01    0.308551659242536669E+01    0.234784029804565447E+00    0.100324219220561983E+01   -0.536079231640761736E+04
    0.224164877708984862E-01    0.121224058898731224E+00    0.654938311045119903E+00    0.125423734280794869E+00    0.972306437588771000E+00    0.319131611078144140E+01    0.303954950174893046E+01    0.263940167422541450E+00    0.100225883145516126E+01   -0.536072256694102362E+04
    0.214077038992596669E-01    0.112984604514839257E+00    0.565059636094384254E+00    0.917829887539981654E-01    0.930437519706519445E+00    0.308789407805573912E+01    0.239108140637019551E+01    0.748576796704351954E+00    0.999746655013076690E+00   -0.536071993704300530E+04
    0.223682465262452224E-01    0.122032354538442453E+00    0.668721517638642959E+00    0.678483802135309150E-01    0.976831107588310044E+00    0.308451313754299505E+01    0.331605496561682012E+01    0.414368976159965374E+00    0.100241957852396002E+01   -0.536065760670869349E+04
    0.214648537595376297E-01    0.121411795121131524E+00    0.631599199290191482E+00    0.109227138105326194E+00    0.960543089736412448E+00    0.314703493334773166E+01    0.296009893147793735E+01    0.280764813605768104E+00    0.997306486454013541E+00   -0.536059995206309668E+04
    0.223447364909687696E-01    0.124590030349922998E+00    0.702331547935115985E+00    0.113443676966657692E+00    0.974025603298829035E+00    0.317634765049287315E+01    0.346316175454369635E+01    0.739934625338040802E-01    0.999392141093947362E+00   -0.536059029586198994E+04
    0.224527803068254178E-01    0.130123337391823857E+00    0.723588169297293304E+00    0.701032215891373850E-01    0.998879899885406375E+00    0.310485394046795271E+01    0.378946576291409620E+01    0.649063657906558955E-01    0.100372132204594267E+01   -0.536058051088779848E+04
    0.221764505101611775E-01    0.124037620344152166E+00    0.627925492236138250E+00    0.111567676445361988E+00    0.956841338084686188E+00    0.316221346284375215E+01    0.305540235991745712E+01    0.495769956886734475E+00    0.996888478752075424E+00   -0.536047301316932680E+04
