    0.224855927954198259E-01    0.119372743155784541E+00    0.687922325244332722E+00    0.721645291363445240E-01    0.960532185346780421E+00    0.308379659110782578E+01    0.100299563127009028E+01   -0.536464516202138111E+04
    0.227997107404591219E-01    0.116819851759930871E+00    0.692211066303775380E+00    0.948653951110596527E-01    0.982166565325526375E+00    0.311340916263545431E+01    0.998577580848019064E+00   -0.536230114462694382E+04
    0.225527649639731612E-01    0.119012394213746556E+00    0.685034933325672557E+00    0.228646946403626879E-01    0.971188869972109403E+00    0.297325569724937111E+01    0.999353911505402204E+00   -0.536208496740806004E+04
    0.229058844501682270E-01    0.119502964356578548E+00    0.690937490925124242E+00    0.915722597871425348E-01    0.970934007762949580E+00    0.312479313413261783E+01    0.100332448939984964E+01   -0.536149072012691067E+04
    0.225498262662953836E-01    0.119541821510494639E+00    0.680139032083373452E+00    0.814842087610677529E-01    0.965942943541511334E+00    0.310251594042569634E+01    0.100000829966069804E+01   -0.536129083693074426E+04
    0.220189924382832754E-01    0.120662637689949143E+00    0.676831530423911087E+00    0.291366387476057510E-01    0.964941162351198090E+00    0.298626139977711214E+01    0.997191780590271803E+00   -0.536121483405894833E+04
    0.222016358026270559E-01    0.120419461439194103E+00    0.672087229128058961E+00    0.642077692251217524E-01    0.958725490797119995E+00    0.305949260958992975E+01    0.996034616219057645E+00   -0.536091547521889970E+04
    0.221031568968211994E-01    0.115704670415811811E+00    0.689826013280142369E+00    0.731126636562791782E-01    0.976564297534357140E+00    0.306675478643780242E+01    0.998302864452843886E+00   -0.536079900891139368E+04
    0.227104768101460339E-01    0.118205653856667439E+00    0.692031559506088412E+00    0.143103178901100303E+00    0.978858250564653032E+00    0.321567235197266887E+01    0.999661361875405996E+00   -0.536059106624751894E+04
    0.216264557002939957E-01    0.119194541451932284E+00    0.674004994341442565E+00    0.954325606014248262E-01    0.967246194359278055E+00    0.312871814643411028E+01    0.100380100988386434E+01   -0.536042493615383592E+04
    0.217429731354725694E-01    0.119891314331158128E+00    0.672149847126990108E+00    0.831841102448486885E-01    0.970642166620499403E+00    0.309720760116075144E+01    0.100110984824481197E+01   -0.536042131870034336E+04
    0.223918204781367695E-01    0.121244825291443425E+00    0.672503702368183909E+00    0.718833028338966284E-01    0.971016947428394950E+00    0.308173311795844729E+01    0.100186463740307019E+01   -0.536037460380971515E+04
    0.227949110885423065E-01    0.114823117752558754E+00    0.703789599013508238E+00    0.657839495506975652E-01    0.976083738920048627E+00    0.305409989294221074E+01    0.100083005281277670E+01   -0.536031365860705864E+04
    0.228439899977266533E-01    0.117301640000041979E+00    0.693196405670451821E+00    0.132017184627857193E+00    0.973899415556412795E+00    0.319059021878510674E+01    0.100080698607637375E+01   -0.536022935445387066E+04
    0.223895839337950250E-01    0.120924608647322018E+00    0.673126798151444050E+00    0.895483139393815492E-01    0.971028426684061974E+00    0.311944497838159984E+01    0.100221360877995846E+01   -0.536004516153784061E+04
    0.225471244124405973E-01    0.119877585868935224E+00    0.684025205250089696E+00    0.382156197085062391E-01    0.964279429322627779E+00    0.301037300018852338E+01    0.100034789529875190E+01   -0.535998027583282419E+04
    0.224299429602769808E-01    0.115387462727425241E+00    0.694133114887181435E+00    0.103616731251770525E+00    0.982095868565083019E+00    0.313105996522060970E+01    0.100188462786445642E+01   -0.535992232356859677E+04
    0.223412371311949125E-01    0.118896418255079184E+00    0.688576630749455521E+00    0.826989904906371975E-01    0.968501446146962097E+00    0.308942228019959053E+01    0.995263448533560302E+00   -0.535990054836745912E+04
    0.226424843433731295E-01    0.119224827606431022E+00    0.684964188620976966E+00    0.118780186960018047E+00    0.971410954107948865E+00    0.316965756428790302E+01    0.100211430071385332E+01   -0.535983467147271949E+04
    0.227224637024631138E-01    0.115973729752111801E+00    0.697842824460521260E+00    0.913439065387121468E-01    0.983442887757234319E+00    0.310430645467213928E+01    0.997429371981329638E+00   -0.535982410856326260E+04
    0.221424832114861941E-01    0.118766173280223541E+00    0.680127985532320345E+00    0.874601613840831488E-01    0.978810035342626672E+00    0.310827791105911277E+01    0.100229559130517609E+01   -0.535977013402369539E+04
    0.227865506276378402E-01    0.116081661196348024E+00    0.695819452484173873E+00    0.597858262612462887E-01    0.970359828258375190E+00    0.304772926470924377E+01    0.100171183953174880E+01   -0.535969086497143235E+04
    0.224765559674900348E-01    0.120181629660222639E+00    0.678104622722114359E+00    0.411110436094821868E-01    0.958407745782504428E+00    0.301303940090922673E+01    0.998372709434299344E+00   -0.535965408196119279E+04
    0.223467422906206067E-01    0.118007693483917570E+00    0.686002632051647576E+00    0.969489294008057251E-01    0.963988092532223728E+00    0.312511094526209732E+01    0.100292316662426506E+01   -0.535961582956072743E+04
    0.223164829698867251E-01    0.115721390107446878E+00    0.693221811524572407E+00    0.735799911037966214E-01    0.972370148517772037E+00    0.306360573373065481E+01    0.998732379314724916E+00   -0.535954179042596843E+04
    0.227197588495982664E-01    0.117539707455386028E+00    0.693462834001882911E+00    0.108148768922381483E+00    0.983593790727179007E+00    0.314084337970677741E+01    0.999164918325563645E+00   -0.535946576213501339E+04
    0.219145472543677312E-01    0.119663450998441001E+00    0.676960396545027931E+00    0.102294398455403529E+00    0.960632287785072703E+00    0.314339019089736249E+01    0.100086279406836542E+01   -0.535943104646468328E+04
    0.218979685947441188E-01    0.116448185473056159E+00    0.685571947801846382E+00    0.616926530466144624E-01    0.967415868862324890E+00    0.303800210242639546E+01    0.995134634067383006E+00   -0.535939137262106215E+04
    0.224930913437333749E-01    0.115498797144379509E+00    0.698292019736611258E+00    0.817858730390049055E-01    0.980826716454992864E+00    0.307599099073450377E+01    0.996862717566254997E+00   -0.535938881447643053E+04
    0.226189358086502437E-01    0.119547737939951132E+00    0.680901201132404932E+00    0.737153613610054825E-01    0.958720609682298108E+00    0.308932517256190842E+01    0.100197599121152137E+01   -0.535937480264693750E+04
    0.220879345293986326E-01    0.121225946122185818E+00    0.669796572219508723E+00    0.704122448271657514E-01    0.967830787266679371E+00    0.307970092162297160E+01    0.100042783681156777E+01   -0.535935976738888894E+04
    0.226732115156562317E-01    0.116581345738896572E+00    0.696440316103683066E+00    0.148187154136874361E+00    0.980323462088461550E+00    0.322614674303171611E+01    0.100198513067157813E+01   -0.535926880070449351E+04
    0.229707607162667991E-01    0.118690939076931179E+00    0.692600810691326396E+00    0.106547082368631682E+00    0.970295222037286687E+00    0.315996747139439282E+01    0.100524819426446954E+01   -0.535922531672959576E+04
    0.220635521011873781E-01    0.118300886792814058E+00    0.678225490412675880E+00    0.532406091090634193E-01    0.966088517351446852E+00    0.303299641234031769E+01    0.999460356955796825E+00   -0.535922477147751852E+04
    0.220763568207403421E-01    0.121376951675560479E+00    0.671476157294248366E+00    0.107053144128847505E+00    0.966521519377075089E+00    0.314500227835008150E+01    0.995621036279193405E+00   -0.535921615296435084E+04
    0.228323390672709806E-01    0.119102404136613438E+00    0.688599401024954316E+00    0.545096594479474034E-01    0.968977766831558118E+00    0.304307734662029272E+01    0.998609214403723411E+00   -0.535920303319372670E+04
    0.221385432683943867E-01    0.116647088661754855E+00    0.688548758723207865E+00    0.117075237504673732E+00    0.966207328418794531E+00    0.316090155783584548E+01    0.999331734742818112E+00   -0.535920135633275640E+04
    0.219787858843905858E-01    0.117001316209149234E+00    0.687165889434108612E+00    0.835258569250746929E-01    0.968101068818975730E+00    0.309003122916692874E+01    0.995982336585085948E+00   -0.535905044045793966E+04
    0.219367720945889029E-01    0.118127897942405719E+00    0.681129136696349002E+00    0.636727903260869421E-01    0.962751315446448430E+00    0.306779859713720793E+01    0.100310304913311299E+01   -0.535904669503128207E+04
    0.218286918990663846E-01    0.118836517912043999E+00    0.677810525364465066E+00    0.416022773157060377E-01    0.966516766391011251E+00    0.301656491375812363E+01    0.999905326957124418E+00   -0.535901839620572719E+04
    0.228256903521503358E-01    0.118346657392159091E+00    0.688268449869035681E+00    0.116919312671813894E+00    0.977432720743453554E+00    0.316675247334199028E+01    0.100259498190946750E+01   -0.535890137674888501E+04
