    0.234787289330917991E-01    0.119978289608529104E+00    0.667491544794690306E+00    0.483564869271523173E-01    0.992643858473486684E+00    0.399371198807095684E+01    0.230780543295831475E+00    0.999186060659136732E+00   -0.494053251402843918E+06   -0.570378062280500497E+01    1
    0.226589709202398119E-01    0.119906210918110850E+00    0.627496448719231381E+00    0.462603779561153242E-01    0.108229237341121531E+01    0.394043045308822570E+01    0.119926219134249412E+01    0.995801911156529940E+00   -0.471184411668370187E+06   -0.570711395613835482E+01    1
    0.214426719276788399E-01    0.109362592440439277E+00    0.575265087762763083E+00    0.406796534023994016E-01    0.101814080113944838E+01    0.392104380783377948E+01    0.230506485428382879E+01    0.100012065387666893E+01   -0.454725597861795861E+06   -0.571044728947168334E+01    1
    0.210380050483728077E-01    0.131019880951846579E+00    0.718188011949365102E+00    0.547905733936309217E-01    0.105985016817904487E+01    0.399457887785119192E+01    0.149790726556077392E+00    0.100340532789700188E+01   -0.438713029120806488E+06   -0.571378062280501098E+01    1
    0.229115020405786206E-01    0.112383085820563014E+00    0.602661403580191823E+00    0.512103186012590333E-01    0.105452758175348027E+01    0.389271825579014985E+01    0.219186476505784933E+01    0.999968748909514926E+00   -0.382177417675125296E+06   -0.571711395613834394E+01    1
    0.209773433273546701E-01    0.115947311735067685E+00    0.583256265988402856E+00    0.579219766903849298E-01    0.904143316843608380E+00    0.389523142552982549E+01    0.506269868438406823E+00    0.100183509364852896E+01   -0.354729537456263381E+06   -0.572044728947168135E+01    1
    0.208291602496151855E-01    0.137020381861273965E+00    0.775335816343359241E+00    0.652917319150422837E-01    0.994655514832324839E+00    0.397507862616652563E+01    0.258919337445206743E+01    0.998725616953512252E+00   -0.342898345016161038E+06   -0.572378062280502586E+01    1
    0.201765908477346580E-01    0.101616324286781537E+00    0.729389212578540280E+00    0.763742406467216861E-01    0.939809835074226885E+00    0.391392010053354555E+01    0.106574381654260608E+01    0.999543452373515162E+00   -0.341407908402646892E+06   -0.572711395613835883E+01    1
    0.235643328087742146E-01    0.133851053328727321E+00    0.612670630761543489E+00    0.536824994270132944E-01    0.107943956455260848E+01    0.387699276550415650E+01    0.184408998135841051E+00    0.999724231289166654E+00   -0.329382483171628555E+06   -0.573044728947169002E+01    1
    0.208931839699494810E-01    0.113650232631342635E+00    0.632017713440932161E+00    0.100599513702362864E+00    0.956664332473896262E+00    0.397244696241673534E+01    0.140869233090015755E+01    0.100042946245856101E+01   -0.329017107912633102E+06   -0.573378062280501766E+01    1
    0.230515854447595099E-01    0.127562380708745787E+00    0.754936846004513162E+00    0.984329663604037730E-01    0.108960772152700303E+01    0.397449998439077401E+01    0.108214756183372973E+01    0.999627971397579973E+00   -0.328712547285055916E+06   -0.573711395613834529E+01    1
    0.210981797995405222E-01    0.107511437052766307E+00    0.683349789499208660E+00    0.859303033412220363E-01    0.105686572844924198E+01    0.389728766615403899E+01    0.289732458154065342E+00    0.100304732145761166E+01   -0.324297628757929720E+06   -0.574044728947167915E+01    1
    0.248279888742307178E-01    0.103783095742160159E+00    0.765626370662949141E+00    0.103359098531000088E+00    0.104949835740989883E+01    0.394966523727489882E+01    0.261216294371355318E+01    0.100066234653679853E+01   -0.305274921688596136E+06   -0.574378062280501744E+01    1
    0.244960777939721569E-01    0.135730609131862801E+00    0.714852581398303988E+00    0.742581665078637654E-01    0.910214895085622033E+00    0.397529618307644395E+01    0.152496252512439368E+01    0.995942249673523405E+00   -0.302625725717134075E+06   -0.574711395613836196E+01    1
    0.223258722176716273E-01    0.124203430765606582E+00    0.714757288491527865E+00    0.536828379813279050E-01    0.934365392937254735E+00    0.390396588842831882E+01    0.121751336226138984E+01    0.100160878902284423E+01   -0.302557199608453317E+06   -0.575044728947169581E+01    1
    0.225059768545594827E-01    0.124586247480577658E+00    0.615522846554053427E+00    0.831115907167931656E-01    0.103739248958418528E+01    0.390343993714801085E+01    0.735576591709676264E+00    0.998020446777101666E+00   -0.301333215596558002E+06   -0.575378062280501634E+01    1
    0.218326364302218294E-01    0.115611420555450276E+00    0.685044975059906025E+00    0.430917479898657307E-01    0.109451967971590669E+01    0.379293521281188273E+01    0.559779966326513279E+00    0.999264493862749292E+00   -0.294365769127273699E+06   -0.575711395613834398E+01    1
    0.243721025418201856E-01    0.135247368147273200E+00    0.576363377628897666E+00    0.926437400325923061E-01    0.940658581204221300E+00    0.399606565581311379E+01    0.255956985535331061E+01    0.100200902848887341E+01   -0.289393318175289198E+06   -0.576044728947168139E+01    1
    0.220671362550526676E-01    0.123526546249799390E+00    0.635695110671837593E+00    0.840057269667989215E-01    0.926891866046797741E+00    0.393743329372977158E+01    0.167500244429510547E+01    0.999395793908571917E+00   -0.284767239463982289E+06   -0.576378062280501613E+01    1
    0.217030675812996329E-01    0.110834855482168315E+00    0.650774740057378009E+00    0.779400781936615966E-01    0.979151741859623614E+00    0.387053877585867490E+01    0.113648171701685596E+01    0.100076019853957221E+01   -0.281653892052579962E+06   -0.576711395613835531E+01    1
    0.224705803453156931E-01    0.100026807011301205E+00    0.578230582160013107E+00    0.801768064145288450E-01    0.960330816096526041E+00    0.381483192836509577E+01    0.149502511348549527E+01    0.100348608236331116E+01   -0.271091863822340732E+06   -0.577044728947169805E+01    1
    0.225730401131461894E-01    0.120620362634563952E+00    0.741623167780026460E+00    0.111321137839776318E+00    0.100938765814901865E+01    0.391114741222242124E+01    0.114974689441514721E+01    0.998302142668447745E+00   -0.232721916957877140E+06   -0.577378062280503279E+01    1
    0.249145175157918716E-01    0.130981743523560956E+00    0.701647622024143880E+00    0.579883857881260609E-01    0.910802060323871454E+00    0.385178000580671842E+01    0.114918399714356001E+01    0.996126948609487917E+00   -0.229749081459791836E+06   -0.577711395613835421E+01    1
    0.218671299292778724E-01    0.108380999504738826E+00    0.718016380409060684E+00    0.472788542386261279E-01    0.988596060172633684E+00    0.377689751345899793E+01    0.297502254136343902E+01    0.100135442727221902E+01   -0.227350775081086758E+06   -0.578044728947167474E+01    1
