0.93488	0.252236
0.934957	0.25551
0.935035	0.258966
0.935112	0.262611
0.935189	0.266453
0.935266	0.270501
0.935344	0.274761
0.935421	0.279243
0.935498	0.283953
0.935576	0.288899
0.935653	0.294089
0.93573	0.299529
0.935807	0.305227
0.935885	0.31119
0.935962	0.317422
0.936039	0.32393
0.936117	0.330718
0.936194	0.337791
0.936271	0.345152
0.936349	0.352804
0.936426	0.360747
0.936503	0.36911
0.93658	0.377656
0.936658	0.386494
0.936735	0.395622
0.936812	0.405034
0.93689	0.414725
0.936967	0.424688
0.937044	0.434914
0.937121	0.445392
0.937199	0.45611
0.937276	0.467055
0.937353	0.478211
0.937431	0.489561
0.937508	0.501087
0.937585	0.512769
0.937662	0.524586
0.93774	0.536515
0.937817	0.548532
0.937894	0.560613
0.937972	0.572733
0.938049	0.584863
0.938126	0.59698
0.938203	0.609054
0.938281	0.621059
0.938358	0.632969
0.938435	0.644756
0.938513	0.656395
0.93859	0.667861
0.938667	0.679129
0.938745	0.690178
0.938822	0.700985
0.938899	0.71153
0.938976	0.721797
0.939054	0.731767
0.939131	0.741428
0.939208	0.750768
0.939286	0.759775
0.939363	0.768905
0.93944	0.777301
0.939517	0.78536
0.939595	0.793081
0.939672	0.800468
0.939749	0.807526
0.939827	0.814262
0.939904	0.820684
0.939981	0.826806
0.940058	0.83264
0.940136	0.838201
0.940213	0.843506
0.94029	0.848574
0.940368	0.853425
0.940445	0.85808
0.940522	0.862562
0.940599	0.866894
0.940677	0.8711
0.940754	0.875207
0.940831	0.879239
0.940909	0.883224
0.940986	0.887188
0.941063	0.891158
0.94114	0.895162
0.941218	0.899227
0.941295	0.903381
0.941372	0.907652
0.94145	0.912066
0.941527	0.916651
0.941604	0.921434
0.941682	0.926441
0.941759	0.931699
0.941836	0.937233
0.941913	0.943068
0.941991	0.94923
0.942068	0.955743
0.942145	0.962631
0.942223	0.970506
0.9423	0.978304
0.942377	0.986558
0.942454	0.995291
0.942532	1.00453
0.942609	1.01429
0.942686	1.02459
0.942764	1.03546
0.942841	1.04692
0.942918	1.05899
0.942995	1.07168
0.943073	1.08502
0.94315	1.09902
0.943227	1.11371
0.943305	1.12926
0.943382	1.14535
0.943459	1.16216
0.943536	1.17973
0.943614	1.19806
0.943691	1.21716
0.943768	1.23706
0.943846	1.25774
0.943923	1.27924
0.944	1.30155
0.944078	1.32469
0.944155	1.34865
0.944232	1.37344
0.944309	1.39907
0.944387	1.42553
0.944464	1.45282
0.944541	1.48095
0.944619	1.50989
0.944696	1.53966
0.944773	1.57045
0.94485	1.60179
0.944928	1.63391
0.945005	1.6668
0.945082	1.70044
0.94516	1.73625
0.945237	1.77153
0.945314	1.80752
0.945391	1.84419
0.945469	1.88151
0.945546	1.91946
0.945623	1.958
0.945701	1.9971
0.945778	2.03674
0.945855	2.07686
0.945932	2.11745
0.94601	2.15846
0.946087	2.19986
0.946164	2.24161
0.946242	2.28367
0.946319	2.326
0.946396	2.36857
0.946474	2.41135
0.946551	2.45429
0.946628	2.49737
0.946705	2.54056
0.946783	2.58381
0.94686	2.62711
0.946937	2.67043
0.947015	2.71375
0.947092	2.75704
0.947169	2.8003
0.947246	2.84349
0.947324	2.88662
0.947401	2.92968
0.947478	2.97265
0.947556	3.01555
0.947633	3.0587
0.94771	3.10141
0.947787	3.14405
0.947865	3.18665
0.947942	3.22922
0.948019	3.27373
0.948097	3.3166
0.948174	3.35954
0.948251	3.40259
0.948328	3.44579
0.948406	3.48918
0.948483	3.5328
0.94856	3.57669
0.948638	3.6209
0.948715	3.66549
0.948792	3.7105
0.948869	3.75599
0.948947	3.80201
0.949024	3.84862
0.949101	3.89588
0.949179	3.94384
0.949256	3.99256
0.949333	4.0421
0.949411	4.09252
0.949488	4.14387
0.949565	4.19622
0.949642	4.24961
0.94972	4.3041
0.949797	4.35974
0.949874	4.41658
0.949952	4.47466
0.950029	4.53404
0.950106	4.59475
0.950183	4.65682
0.950261	4.7203
0.950338	4.78521
0.950415	4.85158
0.950493	4.9201
0.95057	4.98936
0.950647	5.06014
0.950724	5.13245
0.950802	5.20628
0.950879	5.28407
0.950956	5.3613
0.951034	5.44008
0.951111	5.52041
0.951188	5.60225
0.951265	5.6856
0.951343	5.77043
0.95142	5.85671
0.951497	5.9444
0.951575	6.03348
0.951652	6.1239
0.951729	6.21563
0.951807	6.30861
0.951884	6.4028
0.951961	6.49816
0.952038	6.59463
0.952116	6.69216
0.952193	6.79071
0.95227	6.89022
0.952348	6.99064
0.952425	7.09191
0.952502	7.19399
0.952579	7.29682
0.952657	7.40036
0.952734	7.50455
0.952811	7.60936
0.952889	7.71473
0.952966	7.82062
0.953043	7.927
0.95312	8.03382
0.953198	8.14104
0.953275	8.24863
0.953352	8.35774
0.95343	8.46582
0.953507	8.5742
0.953584	8.68283
0.953661	8.7917
0.953739	8.90315
0.953816	9.01275
0.953893	9.12256
0.953971	9.23255
0.954048	9.34272
0.954125	9.45304
0.954203	9.5635
0.95428	9.6741
0.954357	9.78482
0.954434	9.89564
0.954512	10.0066
0.954589	10.1176
0.954666	10.2287
0.954744	10.3399
0.954821	10.4512
0.954898	10.5625
