    0.243687879281871481E-01    0.102411106805910354E+00    0.785888732183291694E+00    0.101920104450680643E+00    0.368684514600346791E+01    0.235393216689567719E+01    0.348126342208075013E+01    0.395119302322422472E+01    0.996224379769052759E+00   -0.500021643934490776E+10   -0.570378062280500497E+01    1
    0.243587296463929556E-01    0.162981352594006590E+00    0.663558961288680749E+00    0.194887993047425795E+00    0.418953571833980476E+01    0.789953826677639692E+00    0.237901402018566044E+01    0.209365028388529950E+01    0.997702579536168255E+00   -0.500010051808437824E+10   -0.570711395613835482E+01    1
    0.243377538820219799E-01    0.139703877839330026E+00    0.842843301337803275E+00    0.177373793955508535E+00    0.327568565324986238E+01    0.198874554584740371E+01    0.249897561557047743E+01    0.212243109611467196E+01    0.999849554196836965E+00   -0.500009871285502911E+10   -0.571044728947168334E+01    1
    0.248195783625117863E-01    0.184297381932561566E+00    0.776052322674438355E+00    0.170019189036430124E+00    0.377623099524513339E+01    0.296908906792494598E+00    0.289893045062620214E+01    0.206424648403333277E+01    0.998452769034293808E+00   -0.500009815160482311E+10   -0.571378062280501098E+01    1
    0.223332506751726806E-01    0.171095432592360597E+00    0.676338772737616556E+00    0.191500825079000597E+00    0.368817856124505550E+01    0.969779395091703189E+00    0.230698587449607473E+01    0.220906726443349521E+01    0.100209257171512611E+01   -0.500009795684220219E+10   -0.571711395613834394E+01    1
    0.230537839616423469E-01    0.126852874616912886E+00    0.627390721061009904E+00    0.153083874907166018E+00    0.216385731001799719E+01    0.241524578348532160E+01    0.215477793431846099E+01    0.214218585958162677E+01    0.100160121509934896E+01   -0.500009367981187248E+10   -0.572044728947168135E+01    1
    0.234283344081060059E-01    0.144209451641431813E+00    0.793141477553192420E+00    0.180006960934139426E+00    0.242357162308062790E+01    0.248391317297297398E+01    0.244317888429055374E+01    0.225931003602403990E+01    0.996530022556558204E+00   -0.500009284286078739E+10   -0.572378062280502586E+01    1
    0.244325163075656479E-01    0.136926528445916851E+00    0.728931033785555238E+00    0.176099562538067828E+00    0.274141422184654981E+01    0.106810569702831049E+01    0.213437848714255196E+01    0.225181546869818572E+01    0.999801367174041333E+00   -0.500009219590082645E+10   -0.572711395613835883E+01    1
    0.242861058716072539E-01    0.154477827845508037E+00    0.845013851726904797E+00    0.186515833333460501E+00    0.224651474988451927E+01    0.123209148994860085E+01    0.364161275905995518E+01    0.204301054543994409E+01    0.997182762984091142E+00   -0.500009076280341053E+10   -0.573044728947169002E+01    1
    0.239454478114773037E-01    0.137195232091288061E+00    0.753297216961634986E+00    0.145786733622529974E+00    0.351750248320528325E+01    0.602746957204302602E+00    0.246024822062888360E+01    0.208532256300140517E+01    0.996076760738667910E+00   -0.500009022162614632E+10   -0.573378062280501766E+01    1
    0.228081747273169294E-01    0.107809695098827582E+00    0.764317231427859234E+00    0.905946186252626767E-01    0.472180354000971381E+01    0.167549473362059009E+01    0.388490790311943224E+01    0.352182389790115025E+01    0.995738325147158321E+00   -0.500008940373654079E+10   -0.573711395613834529E+01    1
    0.207065672288991101E-01    0.169347800915214591E+00    0.848619562465876220E+00    0.571201096436660671E-01    0.375632096170959251E+01    0.294057605266014299E+01    0.236734069125964508E+01    0.216612439143790247E+01    0.998152646476355043E+00   -0.500008557485279846E+10   -0.574044728947167915E+01    1
    0.229550038858211229E-01    0.147550040973466551E+00    0.601756014207131540E+00    0.922396170850966063E-01    0.355869870203970873E+01    0.140785263982150854E+00    0.239375782216854027E+01    0.203698582836028041E+01    0.999703751822174858E+00   -0.500008363449577713E+10   -0.574378062280501744E+01    1
    0.241594293374943203E-01    0.115614260159694976E+00    0.804183235789482032E+00    0.154549422890957688E+00    0.300992617871849966E+01    0.168074867982779641E+01    0.290431894785477729E+01    0.213051467642239434E+01    0.100209105411116561E+01   -0.500008177696323204E+10   -0.574711395613836196E+01    1
    0.249343074459922112E-01    0.114869029395578887E+00    0.804914387939317688E+00    0.187333617240872358E+00    0.280520608015904038E+01    0.198237063146295900E+01    0.354470408989646213E+01    0.206180674720133350E+01    0.998843695848291246E+00   -0.500008147194018459E+10   -0.575044728947169581E+01    1
    0.202426360591922115E-01    0.133648905448029598E+00    0.827807001540116438E+00    0.125408751267004626E+00    0.322023832432773194E+01    0.467821249848299647E+00    0.237810063879179845E+01    0.227084746638714741E+01    0.999979979289744803E+00   -0.500007922147379017E+10   -0.575378062280501634E+01    1
    0.228449010159197004E-01    0.121550202099185045E+00    0.781588454618130535E+00    0.111408019976345821E+00    0.397728898516201479E+01    0.206460976196299351E+01    0.240170753047087171E+01    0.218391863932100838E+01    0.100369845988301742E+01   -0.500007880486867142E+10   -0.575711395613834398E+01    1
    0.208474305597009003E-01    0.102735820924774901E+00    0.771242407616981707E+00    0.104335626304536119E+00    0.416263853171789933E+01    0.204244977089871904E+01    0.265774483373271053E+01    0.200754221261356669E+01    0.999152695001732871E+00   -0.500007854539095211E+10   -0.576044728947168139E+01    1
    0.206911776107192510E-01    0.117270786155522944E+00    0.569595959041318434E+00    0.117943725189285364E+00    0.477521006590754027E+01    0.270132558552610558E+01    0.275525419838611096E+01    0.381261821230088138E+01    0.100241645107433186E+01   -0.500007843929803371E+10   -0.576378062280501613E+01    1
    0.223678294088537066E-01    0.137571957212781426E+00    0.772161600462546782E+00    0.182249437425799132E+00    0.315962291610932144E+01    0.376033601229377457E+00    0.218876032364777640E+01    0.246218215254647976E+01    0.998374737502821019E+00   -0.500007752011380577E+10   -0.576711395613835531E+01    1
    0.202560494857697802E-01    0.171429039722447052E+00    0.798948172806800971E+00    0.100979174987606168E+00    0.335866227592532063E+01    0.149738735147978752E+01    0.252151951822722431E+01    0.234895743039467098E+01    0.100233717268403488E+01   -0.500007680723248005E+10   -0.577044728947169805E+01    1
    0.240263172911720883E-01    0.141502358228764197E+00    0.803045907869059272E+00    0.194063578720655217E+00    0.452324125567508162E+01    0.257233139974554215E+00    0.297168267339570402E+01    0.227770104549128494E+01    0.998532727856673463E+00   -0.500007659785423756E+10   -0.577378062280503279E+01    1
    0.223913443305842827E-01    0.179934477779660207E+00    0.830380312354342065E+00    0.458729872211545084E-01    0.342045553129356783E+01    0.130923719559737872E+01    0.295626474301523956E+01    0.212624531578029474E+01    0.996579422101608881E+00   -0.500007634362517262E+10   -0.577711395613835421E+01    1
    0.212347292450394722E-01    0.198501475885871193E+00    0.628540047394026025E+00    0.366174260515605698E-01    0.232362091227014123E+01    0.232934308373118082E+01    0.290992559803959949E+01    0.214964883645206850E+01    0.996646375056842837E+00   -0.500007534799792385E+10   -0.578044728947167474E+01    1
    0.200071304061819506E-01    0.118161690642335337E+00    0.706471900837654099E+00    0.106604839050309042E+00    0.226626009581948340E+01    0.271937494284715342E+01    0.293072034314059948E+01    0.212714784913097699E+01    0.996558713944542651E+00   -0.500007459880549335E+10   -0.578378062280501393E+01    1
    0.215288089668021418E-01    0.181567203645589426E+00    0.710430912077407051E+00    0.159221990992927831E+00    0.489215238861511459E+01    0.140183835500797893E+01    0.260972257313452571E+01    0.241048109400851729E+01    0.996813703721194933E+00   -0.500007446317883205E+10   -0.578711395613835577E+01    1
    0.244195213055107170E-01    0.137974836847171295E+00    0.573309619730852593E+00    0.817760535898118673E-01    0.218969001750175485E+01    0.150024098502809444E+01    0.223036829128596104E+01    0.221212140582095795E+01    0.997982552949373991E+00   -0.500007420543809986E+10   -0.579044728947169407E+01    1
    0.234912122293736737E-01    0.112474276179995239E+00    0.703340637015741010E+00    0.695447001305497248E-01    0.484266295997921858E+01    0.206665989496008295E+01    0.259165462077735231E+01    0.375231620524201981E+01    0.100073637128489157E+01   -0.500007367559366608E+10   -0.579378062280503325E+01    1
    0.202229829216242704E-01    0.116695869669325214E+00    0.797070984499682389E+00    0.174075364172384423E+00    0.480512902860126889E+01    0.243041165529097647E+01    0.379825325736442387E+01    0.204254610614074217E+01    0.100384096105326837E+01   -0.500007350745364857E+10   -0.579711395613835734E+01    1
    0.201222940074358841E-01    0.120133095992606881E+00    0.662524451359932098E+00    0.730595841378848115E-01    0.250205322197399926E+01    0.218292758662420461E+01    0.237689853255638983E+01    0.216485886587313647E+01    0.999600218229325543E+00   -0.500007340104796696E+10   -0.580044728947169297E+01    1
    0.207740232820163295E-01    0.132677338011575247E+00    0.594824114615423061E+00    0.102397945255533640E+00    0.337419405115453674E+01    0.309408300795587454E+00    0.269576186065994472E+01    0.210969275160881287E+01    0.100292627881614860E+01   -0.500007231523071575E+10   -0.580378062280502593E+01    1
    0.203516451840807522E-01    0.153723632544610633E+00    0.827282790715087923E+00    0.915806521061107853E-01    0.279577668684609693E+01    0.167820697252239825E+01    0.259424086579690716E+01    0.236234486935231525E+01    0.100191873691033484E+01   -0.500007169027719307E+10   -0.580711395613834647E+01    1
    0.237622741320437716E-01    0.101780531513553124E+00    0.719894762828603541E+00    0.195893563734830939E+00    0.461074955898183170E+01    0.264636722034857419E+01    0.378203269099794159E+01    0.204761714909473413E+01    0.100182928631302559E+01   -0.500007110032706165E+10   -0.581044728947168032E+01    1
    0.207880878892078326E-01    0.136577853264644805E+00    0.826525227752434200E+00    0.175605950347361539E+00    0.249161674878434658E+01    0.139943875736625523E+01    0.244460450789916672E+01    0.255868336443977995E+01    0.998376164371662322E+00   -0.500007077518630981E+10   -0.581378062280502572E+01    1
    0.215519752014305226E-01    0.158855364935775151E+00    0.848533284759819373E+00    0.666685036061033520E-01    0.291457849528483193E+01    0.178364036643138979E+01    0.309601197706683040E+01    0.221913782478205412E+01    0.100172076332895776E+01   -0.500007024579412460E+10   -0.581711395613836935E+01    1
    0.222964924980913332E-01    0.184893696481954056E+00    0.612284397740645470E+00    0.595142382026973976E-01    0.494899518120163506E+01    0.262554645645442664E+01    0.274600701643580347E+01    0.217893044680668391E+01    0.996042698436213181E+00   -0.500006997596109867E+10   -0.582044728947169965E+01    1
    0.236688945339823230E-01    0.106972565911776493E+00    0.586316453305404384E+00    0.151297910298538646E+00    0.409070634948720890E+01    0.180142141355724839E+01    0.302409100050711732E+01    0.210787588319014318E+01    0.998111465605224235E+00   -0.500006955530502415E+10   -0.582378062280502462E+01    1
    0.229667054673431126E-01    0.136665078684364033E+00    0.675350933236392947E+00    0.112398591753939472E+00    0.269413564825249052E+01    0.160905176256660920E+01    0.286305346843697484E+01    0.224191251657721358E+01    0.999821873912506653E+00   -0.500006905425465584E+10   -0.582711395613835315E+01    1
    0.245671256222651860E-01    0.133071986246167950E+00    0.727765238692481442E+00    0.141213664726276444E+00    0.344021804336279402E+01    0.152982482067359826E+01    0.244599460714659855E+01    0.240323090567736619E+01    0.997055954304740033E+00   -0.500006803277077866E+10   -0.583044728947169411E+01    1
    0.211952775345994326E-01    0.125145148241462917E+00    0.714722499287097968E+00    0.151496361539442292E+00    0.200030160141901936E+01    0.267906406202287828E+01    0.320186599031985608E+01    0.232329310599872763E+01    0.999769960392533519E+00   -0.500006720640884590E+10   -0.583378062280502441E+01    1
    0.246126671380439664E-01    0.107472016972317189E+00    0.590966723314223730E+00    0.193897077947146890E+00    0.306387451072897310E+01    0.265547993549885852E+01    0.232328774158177032E+01    0.247359596290104644E+01    0.997958933085116184E+00   -0.500006675243181896E+10   -0.583711395613834316E+01    1
    0.231524522787769707E-01    0.151402586418014823E+00    0.837235983581092968E+00    0.199844210060409061E+00    0.360541079320311919E+01    0.165054796311393837E+01    0.313761410345099501E+01    0.253295466704035288E+01    0.999461335692717112E+00   -0.500006613593442631E+10   -0.584044728947168412E+01    1
    0.202470259404019422E-01    0.143743599712431169E+00    0.727859062345057595E+00    0.180017174784025347E+00    0.419254909015839416E+01    0.173476071977325996E+01    0.311207006120415164E+01    0.239492070855553107E+01    0.998323436377363760E+00   -0.500006549466957378E+10   -0.584378062280502064E+01    1
    0.246191530161680230E-01    0.101284632889130560E+00    0.552329224079901038E+00    0.822353013254922272E-01    0.256350208177361294E+01    0.612933091889640513E+00    0.208168560751389187E+01    0.223910561520683116E+01    0.100204359604717341E+01   -0.500006391843542671E+10   -0.584711395613835627E+01    1
    0.222007573249394796E-01    0.134468540675337894E+00    0.556743710082074683E+00    0.129155152781365662E+00    0.276389881789360681E+01    0.393895624050386417E+00    0.379572649776845772E+01    0.201316686339751127E+01    0.100109901446853589E+01   -0.500006379094147205E+10   -0.585044728947168746E+01    1
    0.239945110669882895E-01    0.132747206562207259E+00    0.733606784774919918E+00    0.209397136471707948E-01    0.334040913197386802E+01    0.344319193154515368E+00    0.264068372283371433E+01    0.209015828686488803E+01    0.997959340675162565E+00   -0.500006362088165665E+10   -0.585378062280502132E+01    1
    0.232009957818894684E-01    0.119684338672308904E+00    0.777341910629487653E+00    0.303948311275614863E-01    0.334465757138983566E+01    0.279951514042785599E+01    0.269980222030261752E+01    0.362086271743359633E+01    0.998940292430435250E+00   -0.500006287130051517E+10   -0.585711395613836583E+01    1
    0.248653302826445446E-01    0.157077072635488785E+00    0.826301620972280659E+00    0.214244745498981815E-01    0.493414701150662616E+01    0.267059146599915831E+01    0.224238100899144932E+01    0.235342956599774134E+01    0.997391008701931869E+00   -0.500006110817879105E+10   -0.586044728947168458E+01    1
    0.238404923976691906E-01    0.193171945520579147E+00    0.604584546098776876E+00    0.146197111519732942E+00    0.419346747834141631E+01    0.235816864366183143E+01    0.359136462305245363E+01    0.239092004559833970E+01    0.100451061518440632E+01   -0.500005938231319904E+10   -0.586378062280500867E+01    1
    0.205943698521991805E-01    0.106372549914683742E+00    0.825923662034887318E+00    0.176656882544554278E+00    0.378226757364673549E+01    0.292503890818599421E+01    0.391232198111745166E+01    0.225259462045885916E+01    0.100197613313659306E+01   -0.500005899645810127E+10   -0.586711395613835673E+01    1
    0.204536543408868690E-01    0.100534496663730558E+00    0.550294679542046805E+00    0.189742455031199547E+00    0.375033337831619740E+01    0.148923115055632471E+01    0.348963656169487990E+01    0.219610432967104074E+01    0.100031135415477879E+01   -0.500005856853369141E+10   -0.587044728947169592E+01    1
    0.200823252268058292E-01    0.170243569140067913E+00    0.805765524215089624E+00    0.836273460681404152E-01    0.256736553486597385E+01    0.291085475496260626E+01    0.377269026084433268E+01    0.231833054347653045E+01    0.996648362478830707E+00   -0.500005827238838863E+10   -0.587378062280501378E+01    1
    0.224204299013014419E-01    0.131578633893242342E+00    0.815756160711453959E+00    0.190198677235716179E+00    0.380814122951326395E+01    0.124330707061268453E+01    0.204209561432562792E+01    0.280792013672072116E+01    0.100059535630008800E+01   -0.500005711151711655E+10   -0.587711395613836363E+01    1
    0.213258537018168708E-01    0.131791970795155033E+00    0.652412489633392600E+00    0.157260813797654136E+00    0.275481095912691920E+01    0.599698838984199178E+00    0.304048871184244263E+01    0.240081489148924332E+01    0.995506393527588296E+00   -0.500005708116515732E+10   -0.588044728947169038E+01    1
    0.234476525676373046E-01    0.137485184788271875E+00    0.657340707966138860E+00    0.119652495837902925E+00    0.336854067093755649E+01    0.261053020199279207E+01    0.216533999446953773E+01    0.259243114993418011E+01    0.998631437463507576E+00   -0.500005694778763771E+10   -0.588378062280502512E+01    1
    0.203336249154298619E-01    0.155240254546202633E+00    0.756769800753126054E+00    0.292049819888528447E-01    0.470238989385658535E+01    0.154544079579137006E+01    0.375511416591747427E+01    0.202878387325170939E+01    0.100298864841761004E+01   -0.500005653322782230E+10   -0.588711395613835986E+01    1
    0.218851668872259604E-01    0.130217389248575371E+00    0.827197997164389132E+00    0.672652413483891126E-01    0.353252857272936183E+01    0.175461692549735804E+01    0.214505176953853516E+01    0.250562069766889017E+01    0.994916221625559261E+00   -0.500005648615248108E+10   -0.589044728947168750E+01    1
    0.200859524667381870E-01    0.122261797968981359E+00    0.749105068160935250E+00    0.168126386699689045E+00    0.249816795358601373E+01    0.164217940208928614E+01    0.377018007133629984E+01    0.233935476641401996E+01    0.997781501844451690E+00   -0.500005567208630753E+10   -0.589378062280501336E+01    1
    0.202526448691411308E-01    0.158996025908848398E+00    0.809125920166621881E+00    0.155480374538492339E+00    0.315961075676421910E+01    0.210647509012728884E+01    0.269484216117500042E+01    0.275775055961932170E+01    0.997873968903599251E+00   -0.500005381680525398E+10   -0.589711395613836142E+01    1
    0.202035142603950169E-01    0.131259862356273377E+00    0.569237687514156820E+00    0.324321723147892940E-01    0.489622541159659264E+01    0.273693361963136228E+01    0.281743995026170468E+01    0.216630296691793456E+01    0.997501722793576184E+00   -0.500005346485911655E+10   -0.590044728947168906E+01    1
    0.216319568701189430E-01    0.118005657634448924E+00    0.767056821286359103E+00    0.482298438111692998E-01    0.453325805264480586E+01    0.280754424704833383E+01    0.288114168636931911E+01    0.223800686340479205E+01    0.100042245856393364E+01   -0.500005340448178005E+10   -0.590378062280501403E+01    1
    0.225548392424577485E-01    0.103454766045802171E+00    0.745070025251513113E+00    0.194445074596962253E+00    0.238370256100133959E+01    0.178086985362976047E+01    0.204037435173805681E+01    0.280998949036416246E+01    0.999704393145984693E+00   -0.500005300943241882E+10   -0.590711395613835233E+01    1
    0.220313821180117553E-01    0.102894786480597758E+00    0.767721991107625068E+00    0.158040424514000633E+00    0.325766425211094823E+01    0.541614694062940646E-01    0.319387706216910638E+01    0.233205200679669078E+01    0.100077337859031701E+01   -0.500005228107159710E+10   -0.591044728947168974E+01    1
    0.224151459505988922E-01    0.161547890976173142E+00    0.661803437958144780E+00    0.101354834378264091E+00    0.474071936826924301E+01    0.111819032638182581E+01    0.399641875365814325E+01    0.216273920591956603E+01    0.100266730443242502E+01   -0.500005202793871498E+10   -0.591378062280503869E+01    1
    0.226377457104803385E-01    0.144681335559277313E+00    0.596525868606661014E+00    0.123983382766220174E+00    0.457240417013220224E+01    0.171890378386726983E+01    0.399386469514032960E+01    0.216769866900085439E+01    0.100486430396235216E+01   -0.500005171182420826E+10   -0.591711395613837610E+01    1
    0.240780716958564553E-01    0.154911707849445524E+00    0.832852396620591184E+00    0.143369366409241333E+00    0.473795758760593078E+01    0.157062012563442566E+01    0.257470866602903081E+01    0.269955080796123736E+01    0.100355244610828498E+01   -0.500005135492019939E+10   -0.592044728947170285E+01    1
    0.219835824807172800E-01    0.101168761482861483E+00    0.803878876652737162E+00    0.165330581327758824E+00    0.438416212995315746E+01    0.172308591932806876E+01    0.261543615403068896E+01    0.390617996212033081E+01    0.999899670388644468E+00   -0.500005089250694752E+10   -0.592378062280502160E+01    1
    0.222336084183372140E-01    0.111420072880551474E+00    0.722385443740303224E+00    0.496842767230262494E-01    0.453169915307713111E+01    0.190338929796980838E+01    0.342538288668703306E+01    0.205867011300200042E+01    0.999533570254341863E+00   -0.500005079538785744E+10   -0.592711395613834124E+01    1
    0.244218515486321619E-01    0.115536774136984169E+00    0.766657976885613435E+00    0.313908746104511749E-01    0.267112337239077346E+01    0.204261064976325635E+01    0.341502181335794175E+01    0.215215723782111601E+01    0.100241472052162073E+01   -0.500005059521176434E+10   -0.593044728947167687E+01    1
    0.234503961688875932E-01    0.105232188118448852E+00    0.638305896938506256E+00    0.177583821608205156E+00    0.351631641061611244E+01    0.254712730521568753E+01    0.370391390550475519E+01    0.231214250970284585E+01    0.100145083334176888E+01   -0.500004979306876945E+10   -0.593378062280501606E+01    1
    0.221975350984873650E-01    0.143425227526502358E+00    0.625902095355469590E+00    0.646229763185993122E-01    0.446363149682219262E+01    0.244831085900512280E+01    0.234085584948782666E+01    0.247492609988782686E+01    0.100073575693791650E+01   -0.500004970807689571E+10   -0.593711395613835968E+01    1
    0.216454927842170269E-01    0.188776568763698693E+00    0.703239410467764170E+00    0.138844244671748579E+00    0.490533186700873003E+01    0.264201026318831111E+01    0.220387820430645132E+01    0.288056244854723920E+01    0.100076266145338000E+01   -0.500004785777515984E+10   -0.594044728947169531E+01    1
    0.206905040783679946E-01    0.115997726565164161E+00    0.825232063519413694E+00    0.186935609689172000E+00    0.478469560678463335E+01    0.537523090434928075E+00    0.371735296207445121E+01    0.238726365900051540E+01    0.999417270999994112E+00   -0.500004761636505604E+10   -0.594378062280501940E+01    1
    0.230874993222164766E-01    0.147718644598421961E+00    0.660760702590062254E+00    0.585104806882236900E-01    0.253709055370020575E+01    0.263021909369777074E+01    0.318822749664862881E+01    0.239924502466912237E+01    0.995685401829637162E+00   -0.500004747203820133E+10   -0.594711395613835059E+01    1
    0.226223808282231126E-01    0.150805598336271079E+00    0.763750158911345123E+00    0.176222987043412216E+00    0.245105746505660393E+01    0.280330008384754104E+01    0.257567926787043300E+01    0.293441904902774997E+01    0.100010344433826326E+01   -0.500004740180663681E+10   -0.595044728947167822E+01    1
    0.227989354131781577E-01    0.169050427441440387E+00    0.588851301250049253E+00    0.210243534179167940E-01    0.317245388621463631E+01    0.170425147314807757E+01    0.325691873657249031E+01    0.230112638145868376E+01    0.100944696544485280E+01   -0.500004627401693916E+10   -0.595378062280501563E+01    1
    0.230234636809556088E-01    0.161523023923346276E+00    0.741050664320995089E+00    0.914254487947137179E-01    0.262331032405390818E+01    0.244923680624768325E+01    0.290901841552755469E+01    0.268143302613099710E+01    0.100245252749915781E+01   -0.500004568471496296E+10   -0.595711395613834949E+01    1
    0.246270148672415277E-01    0.111721636560015339E+00    0.564508256592443525E+00    0.805926202937836816E-01    0.251834835373618215E+01    0.297118039656969612E+01    0.368572078341858722E+01    0.216855459152864460E+01    0.998769307100251691E+00   -0.500004501446558475E+10   -0.596044728947167890E+01    1
    0.210876381241738818E-01    0.159611878856890571E+00    0.557392446906062711E+00    0.107021107077330715E+00    0.240953079813763305E+01    0.255754224539725650E+01    0.328370636987920950E+01    0.254921814874249097E+01    0.100265288919866946E+01   -0.500004369612094593E+10   -0.596378062280501009E+01    1
    0.205887163527729358E-01    0.100163237287069953E+00    0.762922143272657505E+00    0.573034332287512133E-01    0.436530244925777744E+01    0.275600849033669038E+01    0.250501594906394853E+01    0.242868840199730496E+01    0.100185308814868446E+01   -0.500004339665926552E+10   -0.596711395613835194E+01    1
