    0.219979507307386975E-01    0.114448667303156310E+00    0.638638001618545559E+00    0.109712192910087949E+00    0.955158250498349681E+00    0.312557841146849480E+01    0.253446566744379487E+01    0.996614766038622313E+00   -0.536458008157796576E+04
    0.228372966199631919E-01    0.120514834284011968E+00    0.715708945036056532E+00    0.119781854608109195E+00    0.979124036364564354E+00    0.317127477144115044E+01    0.337762097132991812E+01    0.998637661158952694E+00   -0.536254420146647772E+04
    0.236073322574668516E-01    0.121583930587198519E+00    0.805853068924242910E+00    0.148375861392710168E+00    0.103391138395290261E+01    0.323771688669070290E+01    0.409345133470593581E+01    0.100280862925455327E+01   -0.536213406114683221E+04
    0.220351815845140769E-01    0.129522839155675445E+00    0.706518559004447266E+00    0.106371245408544132E+00    0.984475004039792823E+00    0.316504468103057857E+01    0.363873382753390562E+01    0.999845208259940388E+00   -0.536148268768850085E+04
    0.223807427247459875E-01    0.114457339981465372E+00    0.703303255339895794E+00    0.658075819713630078E-01    0.985941251271459596E+00    0.304897925729420383E+01    0.308587092863544044E+01    0.998028739265467868E+00   -0.536130969989583264E+04
    0.226024372369842616E-01    0.129847055915457754E+00    0.718975597723142790E+00    0.639882763847457181E-01    0.982072396398980807E+00    0.309659175598118974E+01    0.372129504361255847E+01    0.100243510422077953E+01   -0.536048851557563466E+04
    0.227281979934140857E-01    0.122377151651548305E+00    0.690371595124688708E+00    0.632046965888381773E-01    0.964650640260767189E+00    0.306936619992573423E+01    0.316827885886759919E+01    0.997427184056461136E+00   -0.536043272654555039E+04
    0.222747554117884092E-01    0.111979302491765409E+00    0.688411600768332854E+00    0.119685898344172689E+00    0.980649831233223135E+00    0.315323207762966629E+01    0.288351182093579972E+01    0.100159240903626223E+01   -0.536026231499758251E+04
    0.231127008885787869E-01    0.123211279022543876E+00    0.743609848581009869E+00    0.103247763576808316E+00    0.100046414412756302E+01    0.315202253300024893E+01    0.360191422333669298E+01    0.999624605324305082E+00   -0.536024582711668700E+04
    0.215509953922425335E-01    0.118645375645269988E+00    0.667333179873481175E+00    0.390177301893528117E-01    0.965123881398869177E+00    0.300116990929933447E+01    0.295435109791316286E+01    0.998029518769589563E+00   -0.536004039585301598E+04
    0.220709863403132818E-01    0.110892990777955114E+00    0.652549130584502035E+00    0.117110052576805054E+00    0.955706115361281694E+00    0.314525436597752295E+01    0.251264074746666655E+01    0.100147475041613832E+01   -0.535988676633960131E+04
    0.237026708873659259E-01    0.123421149911106587E+00    0.767263610196490364E+00    0.938954619430094062E-01    0.100916060630406768E+01    0.312960484670529748E+01    0.379242769220146148E+01    0.997664314297941557E+00   -0.535986419294340430E+04
    0.225842754055954401E-01    0.122717032803185994E+00    0.690047620753844182E+00    0.120905501529884107E+00    0.981434644085661834E+00    0.317363354751887528E+01    0.318787062156627954E+01    0.996006743500857494E+00   -0.535980735169913441E+04
    0.225908269821232417E-01    0.114267839610218261E+00    0.694167686591845690E+00    0.119900174902980342E+00    0.966010770754621606E+00    0.316419432940991774E+01    0.294613923944220701E+01    0.999403483690259553E+00   -0.535977882139403118E+04
    0.228892875643184925E-01    0.123321280034990099E+00    0.705210399334344151E+00    0.850327638385295209E-01    0.990008299460396035E+00    0.310984390042009995E+01    0.332589220748875736E+01    0.999491002532634787E+00   -0.535959707412180796E+04
    0.218715888898596972E-01    0.112767860707058520E+00    0.672370940768691527E+00    0.422369115137834900E-01    0.959548778250550294E+00    0.299477811765585056E+01    0.278117421674150789E+01    0.995807127635115585E+00   -0.535956755434222032E+04
    0.228534419627309492E-01    0.128319911091269195E+00    0.711612349759436214E+00    0.619832632223270147E-01    0.977256368613537263E+00    0.308241104096776475E+01    0.353914848555743333E+01    0.998923682511263511E+00   -0.535954261626581138E+04
    0.234108674488619183E-01    0.124277865337482515E+00    0.789679974801298701E+00    0.107533333579550444E+00    0.102451435102502741E+01    0.316500429558851248E+01    0.406611290338924825E+01    0.100169076907498722E+01   -0.535942559827370951E+04
